% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.176872715e+05 +1.178111015e+05 +1.178111015e+05
2 0 +1.068131233e+05 +1.069369533e+05 +1.069369533e+05
3 0 +8.245488804e+04 +8.257871804e+04 +8.257871804e+04
4 0 +8.102990510e+04 +8.115373510e+04 +8.115373510e+04
9 0 +5.187569949e+04 +5.199952949e+04 +5.199952949e+04
34 0 +5.029303287e+04 +5.041686287e+04 +5.041686287e+04
109 0 +4.445729504e+04 +4.458112504e+04 +4.458112504e+04
116 0 +3.896528197e+04 +3.908911197e+04 +3.908911197e+04
999 0 +2.463166600e+04 +2.475549600e+04 +2.475549600e+04
13709 0 +2.425624674e+04 +2.438007674e+04 +2.438007674e+04
14854 0 +2.161119732e+04 +2.173502732e+04 +2.173502732e+04
31353 0 +1.901848464e+04 +1.914231464e+04 +1.914231464e+04
51544 0 +1.674210260e+04 +1.686593260e+04 +1.686593260e+04
237165 0 +1.110659994e+04 +1.123042994e+04 +1.123042994e+04
18359695 0 +7.075905219e+03 +7.199735219e+03 +7.199735219e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.751000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.121460940e+04 +7.126211940e+04 +7.126211940e+04
7 0 +5.841038808e+04 +5.845789808e+04 +5.845789808e+04
8 0 +4.711200691e+04 +4.715951691e+04 +4.715951691e+04
334 0 +4.530397627e+04 +4.535148627e+04 +4.535148627e+04
528 0 +3.894757125e+04 +3.899508125e+04 +3.899508125e+04
652 0 +3.271580074e+04 +3.276331074e+04 +3.276331074e+04
5638 0 +2.887487025e+04 +2.892238025e+04 +2.892238025e+04
7478 0 +2.727397822e+04 +2.732148822e+04 +2.732148822e+04
12633 0 +2.591828689e+04 +2.596579689e+04 +2.596579689e+04
19934 0 +2.138871493e+04 +2.143622493e+04 +2.143622493e+04
21757 0 +1.880929036e+04 +1.885680036e+04 +1.885680036e+04
120569 0 +1.021836694e+04 +1.026587694e+04 +1.026587694e+04
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.534000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.497987949e+04 +8.503521949e+04 +8.503521949e+04
9 0 +8.399165755e+04 +8.404699755e+04 +8.404699755e+04
17 0 +4.900150108e+04 +4.905684108e+04 +4.905684108e+04
49 0 +4.476376719e+04 +4.481910719e+04 +4.481910719e+04
217 0 +4.155815500e+04 +4.161349500e+04 +4.161349500e+04
262 0 +3.542691890e+04 +3.548225890e+04 +3.548225890e+04
491 0 +2.857114039e+04 +2.862648039e+04 +2.862648039e+04
8393 0 +2.550372960e+04 +2.555906960e+04 +2.555906960e+04
12420 0 +2.290772581e+04 +2.296306581e+04 +2.296306581e+04
68560 0 +1.910065017e+04 +1.915599017e+04 +1.915599017e+04
261107 0 +1.733244060e+04 +1.738778060e+04 +1.738778060e+04
432740 0 +1.415793313e+04 +1.421327313e+04 +1.421327313e+04
5906646 0 +1.347280662e+04 +1.352814662e+04 +1.352814662e+04
19639201 0 +1.315880957e+04 +1.321414957e+04 +1.321414957e+04
26585272 0 +1.230977814e+04 +1.236511814e+04 +1.236511814e+04
27701090 0 +1.145950911e+04 +1.151484911e+04 +1.151484911e+04
