% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.760369607e+00 +8.124036961e+01 +8.124036961e+01 +1.3647e+00 -1.8806e+00
4 0 +7.834005235e-01 +8.026340052e+01 +8.026340052e+01 -1.9238e-01 -3.9181e-01
31 0 +6.945643937e-01 +8.017456439e+01 +8.017456439e+01 -5.4846e-01 -9.2758e-01
37 0 +4.333846640e-01 +7.991338466e+01 +7.991338466e+01 +2.3666e-01 -1.8149e+00
47 0 +1.397637885e-01 +7.961976379e+01 +7.961976379e+01 +3.6185e-02 -1.4615e+00
108 0 +4.508656488e-03 +7.948450866e+01 +7.948450866e+01 +2.7685e-01 -1.0941e+00
435 0 +7.477330844e-04 +7.948074773e+01 +7.948074773e+01 +2.3703e-01 -1.1345e+00
19357 0 +7.342924158e-05 +7.948007343e+01 +7.948007343e+01 +2.5876e-01 -1.1506e+00
267835 0 +5.597919247e-05 +7.948005598e+01 +7.948005598e+01 +2.4892e-01 -1.1632e+00
454083 0 +1.417830332e-05 +7.948001418e+01 +7.948001418e+01 +2.5196e-01 -1.1531e+00
517600 0 +1.200074473e-05 +7.948001200e+01 +7.948001200e+01 +2.5442e-01 -1.1599e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.944800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.055124495e+01 +4.050312449e+02 +4.050312449e+02 -6.9392e-01 -2.3588e+00
17 0 +2.827029636e+00 +3.973070296e+02 +3.973070296e+02 -2.5224e+00 -1.9242e+00
50 0 +9.890709267e-01 +3.954690709e+02 +3.954690709e+02 -2.9042e+00 -2.9155e+00
316 0 +8.884014479e-01 +3.953684014e+02 +3.953684014e+02 -2.9811e+00 -2.6738e+00
4820 0 +8.201277905e-01 +3.953001278e+02 +3.953001278e+02 -2.9933e+00 -2.8592e+00
181540 0 +8.118787273e-01 +3.952918787e+02 +3.952918787e+02 -2.9976e+00 -2.9122e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.471100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.469212719e+00 -2.396407873e+02 -2.396407873e+02 -1.1906e+00 -6.1447e-01
4 0 +5.725430177e+00 -2.413845698e+02 -2.413845698e+02 -1.4879e+00 -4.1889e-01
9 0 +1.948461170e+00 -2.451615388e+02 -2.451615388e+02 -2.7042e+00 +1.0699e+00
76 0 +1.443308594e+00 -2.456666914e+02 -2.456666914e+02 -2.8619e+00 -5.4926e-01
110 0 +1.307375942e+00 -2.458026241e+02 -2.458026241e+02 -2.9071e+00 +9.1937e-01
289 0 +9.020083621e-01 -2.462079916e+02 -2.462079916e+02 -2.8608e+00 +3.5485e-01
920 0 +8.409822732e-01 -2.462690177e+02 -2.462690177e+02 -2.9034e+00 +4.0312e-01
1422 0 +6.828647500e-01 -2.464271352e+02 -2.464271352e+02 -2.9745e+00 +1.3889e-01
2822 0 +6.645170464e-01 -2.464454830e+02 -2.464454830e+02 -2.9909e+00 +3.1510e-01
20901 0 +6.561654874e-01 -2.464538345e+02 -2.464538345e+02 -2.9887e+00 +2.2736e-01
173021 0 +6.423106030e-01 -2.464676894e+02 -2.464676894e+02 -2.9991e+00 +2.6191e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.520400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.931263328e+00 -1.501087367e+02 -1.501087367e+02 +1.0904e+00 +1.7209e+00
12 0 +7.028326580e-02 -1.519697167e+02 -1.519697167e+02 -4.8974e-01 +1.5681e+00
116 0 +1.986000535e-02 -1.520201400e+02 -1.520201400e+02 -3.2657e-01 +1.5518e+00
401 0 +6.758267981e-03 -1.520332417e+02 -1.520332417e+02 -2.2575e-01 +1.4950e+00
939 0 +5.104037229e-03 -1.520348960e+02 -1.520348960e+02 -2.3276e-01 +1.3614e+00
10313 0 +4.935206997e-03 -1.520350648e+02 -1.520350648e+02 -3.1434e-01 +1.4761e+00
12900 0 +2.417151141e-03 -1.520375828e+02 -1.520375828e+02 -3.1622e-01 +1.4277e+00
17933 0 +1.716708606e-03 -1.520382833e+02 -1.520382833e+02 -2.4590e-01 +1.3885e+00
23123 0 +7.777627339e-04 -1.520392222e+02 -1.520392222e+02 -2.4117e-01 +1.4340e+00
26800 0 +6.180269205e-04 -1.520393820e+02 -1.520393820e+02 -2.7918e-01 +1.4458e+00
40065 0 +1.040686155e-04 -1.520398959e+02 -1.520398959e+02 -2.7686e-01 +1.4273e+00
67676 0 +5.986700504e-05 -1.520399401e+02 -1.520399401e+02 -2.6192e-01 +1.4297e+00
224901 0 +2.426959182e-05 -1.520399757e+02 -1.520399757e+02 -2.6704e-01 +1.4289e+00
1048866 0 +1.534326785e-05 -1.520399847e+02 -1.520399847e+02 -2.7091e-01 +1.4253e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.525000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.326887571e+01 +8.018875712e+00 +8.018875712e+00 -1.8978e+00 +2.3335e+00
2 0 +1.721195396e+01 -8.038046035e+00 -8.038046035e+00 +3.0908e-01 -1.8722e+00
3 0 +9.177577148e+00 -1.607242285e+01 -1.607242285e+01 +7.8184e-01 +1.7095e+00
6 0 +8.874767198e+00 -1.637523280e+01 -1.637523280e+01 +6.3804e-01 +7.6200e-01
17 0 +4.035795954e+00 -2.121420405e+01 -2.121420405e+01 +1.6055e+00 +6.2587e-01
18 0 +3.389385632e+00 -2.186061437e+01 -2.186061437e+01 +1.7986e+00 +3.3129e-01
49 0 +2.484261425e+00 -2.276573857e+01 -2.276573857e+01 +2.0760e+00 +9.7831e-01
94 0 +1.295541025e+00 -2.395445897e+01 -2.395445897e+01 +2.9057e+00 -2.5545e-01
107 0 +7.654964631e-01 -2.448450354e+01 -2.448450354e+01 +2.9497e+00 +1.2041e+00
177 0 +6.152929011e-01 -2.463470710e+01 -2.463470710e+01 +2.8974e+00 +3.1711e-01
216 0 +4.655514409e-01 -2.478444856e+01 -2.478444856e+01 +2.9895e+00 +3.6122e-01
1297 0 +4.200231541e-01 -2.482997685e+01 -2.482997685e+01 +2.9732e+00 +7.2957e-01
6428 0 +4.100035744e-01 -2.483999643e+01 -2.483999643e+01 +2.9951e+00 +7.9803e-01
7408 0 +3.916357159e-01 -2.485836428e+01 -2.485836428e+01 +2.9963e+00 +7.3307e-01
12324 0 +3.858705029e-01 -2.486412950e+01 -2.486412950e+01 +2.9951e+00 +5.8622e-01
204950 0 +3.792633469e-01 -2.487073665e+01 -2.487073665e+01 +2.9986e+00 +6.3190e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.830100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.049085132e+01 +2.235008513e+02 +2.235008513e+02 +1.7908e+00 -1.9039e+00
2 0 +1.764986169e+01 +2.006598617e+02 +2.006598617e+02 -6.7715e-01 -8.3655e-01
3 0 +1.433931040e+01 +1.973493104e+02 +1.973493104e+02 +1.2331e+00 +1.3744e+00
4 0 +2.053843206e+00 +1.850638432e+02 +1.850638432e+02 -1.2659e+00 +1.9645e+00
11 0 +5.251514719e-01 +1.835351515e+02 +1.835351515e+02 -2.6487e+00 +2.5911e+00
177 0 +1.848321479e-01 +1.831948321e+02 +1.831948321e+02 -1.7411e+00 +2.9332e+00
444 0 +1.019603570e-01 +1.831119604e+02 +1.831119604e+02 -2.2322e+00 +2.7987e+00
1244 0 +5.983973723e-02 +1.830698397e+02 +1.830698397e+02 -1.9856e+00 +2.9103e+00
2003 0 +2.617429158e-02 +1.830361743e+02 +1.830361743e+02 -2.0885e+00 +2.9486e+00
10706 0 +2.045742977e-02 +1.830304574e+02 +1.830304574e+02 -2.1787e+00 +2.9667e+00
12304 0 +1.833189872e-02 +1.830283319e+02 +1.830283319e+02 -2.1176e+00 +2.9691e+00
26133 0 +1.804832967e-02 +1.830280483e+02 +1.830280483e+02 -2.0892e+00 +2.9773e+00
26246 0 +1.572081278e-02 +1.830257208e+02 +1.830257208e+02 -2.1331e+00 +2.9779e+00
27954 0 +1.152308424e-02 +1.830215231e+02 +1.830215231e+02 -2.1174e+00 +2.9975e+00
145028 0 +1.082110244e-02 +1.830208211e+02 +1.830208211e+02 -2.1329e+00 +2.9992e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.835200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.352107257e+00 +1.928721073e+02 +1.928721073e+02 -3.2122e-01 -8.9819e-01
11 0 +4.280311985e+00 +1.878003120e+02 +1.878003120e+02 +1.7881e+00 -2.9390e+00
38 0 +2.280808215e+00 +1.858008082e+02 +1.858008082e+02 +8.8878e-01 -2.7366e+00
89 0 +2.188546401e+00 +1.857085464e+02 +1.857085464e+02 -9.3835e-01 -2.7805e+00
118 0 +1.094196425e+00 +1.846141964e+02 +1.846141964e+02 +2.4541e-01 -2.9302e+00
409 0 +1.029875202e+00 +1.845498752e+02 +1.845498752e+02 -2.4315e-01 -2.9513e+00
2271 0 +1.008350742e+00 +1.845283507e+02 +1.845283507e+02 -2.2089e-01 -2.9574e+00
3864 0 +9.180949293e-01 +1.844380949e+02 +1.844380949e+02 -5.6374e-02 -2.9841e+00
41053 0 +9.033577920e-01 +1.844233578e+02 +1.844233578e+02 +1.8041e-02 -2.9920e+00
131166 0 +8.910101644e-01 +1.844110102e+02 +1.844110102e+02 -5.0225e-02 -2.9981e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.938400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.903428622e+00 -5.869365714e+02 -5.869365714e+02 -2.2499e+00 -2.5135e+00
7 0 +2.472442940e+00 -5.913675571e+02 -5.913675571e+02 -2.5095e+00 +1.6657e+00
9 0 +1.177540512e+00 -5.926624595e+02 -5.926624595e+02 -2.1067e+00 +1.0759e+00
12 0 +1.106541397e+00 -5.927334586e+02 -5.927334586e+02 -2.3394e+00 +1.1208e+00
34 0 +1.018756445e+00 -5.928212436e+02 -5.928212436e+02 -2.1861e+00 +1.0281e+00
59 0 +9.435576818e-01 -5.928964423e+02 -5.928964423e+02 -1.6017e+00 +1.2251e-02
60 0 +1.567617458e-01 -5.936832383e+02 -5.936832383e+02 -2.3841e+00 +4.4416e-01
179 0 +1.044508287e-01 -5.937355492e+02 -5.937355492e+02 -2.2841e+00 -5.7103e-02
233 0 +8.084948817e-02 -5.937591505e+02 -5.937591505e+02 -2.6821e+00 +3.5554e-01
237 0 +6.921821013e-02 -5.937707818e+02 -5.937707818e+02 -2.8127e+00 -6.2140e-03
662 0 +4.544415188e-02 -5.937945558e+02 -5.937945558e+02 -2.3767e+00 +1.8504e-01
755 0 +3.317258281e-02 -5.938068274e+02 -5.938068274e+02 -2.3875e+00 +9.8654e-02
813 0 +2.267404435e-02 -5.938173260e+02 -5.938173260e+02 -2.4353e+00 +2.6203e-02
1201 0 +1.253592128e-02 -5.938274641e+02 -5.938274641e+02 -2.6624e+00 +1.5703e-01
2770 0 +1.953497762e-03 -5.938380465e+02 -5.938380465e+02 -2.5263e+00 +1.0316e-01
15289 0 +8.766278404e-05 -5.938399123e+02 -5.938399123e+02 -2.5603e+00 +9.5618e-02
17185 0 +1.553427580e-05 -5.938399845e+02 -5.938399845e+02 -2.5680e+00 +9.0803e-02
454870 0 +1.124964069e-05 -5.938399888e+02 -5.938399888e+02 -2.5672e+00 +9.6696e-02
1323491 0 +1.081267715e-05 -5.938399892e+02 -5.938399892e+02 -2.5665e+00 +9.3352e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.746278089e+01 -9.725372191e+02 -9.725372191e+02 +1.1699e+00 +2.3259e+00
2 0 +1.063131727e+01 -9.893686827e+02 -9.893686827e+02 -1.2469e+00 +1.8804e+00
6 0 +8.037680354e+00 -9.919623196e+02 -9.919623196e+02 -1.7538e+00 +1.9366e+00
41 0 +6.222552602e+00 -9.937774474e+02 -9.937774474e+02 -2.0373e+00 +2.1319e+00
57 0 +5.833224713e+00 -9.941667753e+02 -9.941667753e+02 -2.2746e+00 +2.0163e+00
106 0 +4.137074958e+00 -9.958629250e+02 -9.958629250e+02 -2.1705e+00 +2.6956e+00
242 0 +2.782812710e+00 -9.972171873e+02 -9.972171873e+02 -2.8472e+00 +2.5146e+00
277 0 +2.414177119e+00 -9.975858229e+02 -9.975858229e+02 -2.9748e+00 +2.5644e+00
307 0 +2.362395395e+00 -9.976376046e+02 -9.976376046e+02 -2.6025e+00 +2.9456e+00
607 0 +2.165926099e+00 -9.978340739e+02 -9.978340739e+02 -2.6901e+00 +2.9383e+00
1092 0 +1.861006667e+00 -9.981389933e+02 -9.981389933e+02 -2.8564e+00 +2.9109e+00
4521 0 +1.755530342e+00 -9.982444697e+02 -9.982444697e+02 -2.8808e+00 +2.9421e+00
6094 0 +1.675885978e+00 -9.983241140e+02 -9.983241140e+02 -2.9367e+00 +2.9286e+00
8720 0 +1.617732391e+00 -9.983822676e+02 -9.983822676e+02 -2.9307e+00 +2.9668e+00
12960 0 +1.573762868e+00 -9.984262371e+02 -9.984262371e+02 -2.9734e+00 +2.9488e+00
13382 0 +1.505799670e+00 -9.984942003e+02 -9.984942003e+02 -2.9991e+00 +2.9621e+00
245575 0 +1.477280784e+00 -9.985227192e+02 -9.985227192e+02 -2.9958e+00 +2.9814e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.531000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.157739706e+01 +3.626739706e+01 +3.626739706e+01 -1.2922e+00 -2.7050e+00
2 0 +1.654800806e+01 -8.761991938e+00 -8.761991938e+00 +6.3401e-01 +6.1528e-01
13 0 +1.231143224e+01 -1.299856776e+01 -1.299856776e+01 +4.8732e-02 +2.7489e+00
16 0 +4.681281694e+00 -2.062871831e+01 -2.062871831e+01 +2.9298e+00 +1.4374e+00
18 0 +3.129799787e+00 -2.218020021e+01 -2.218020021e+01 +2.4850e+00 +2.0624e+00
78 0 +1.656417500e+00 -2.365358250e+01 -2.365358250e+01 +2.5886e+00 +2.5938e+00
89 0 +7.346635372e-01 -2.457533646e+01 -2.457533646e+01 +2.8427e+00 +2.9474e+00
2820 0 +7.103222907e-01 -2.459967771e+01 -2.459967771e+01 +2.8886e+00 +2.9215e+00
4706 0 +6.898718547e-01 -2.462012815e+01 -2.462012815e+01 +2.8538e+00 +2.9745e+00
6643 0 +5.834932414e-01 -2.472650676e+01 -2.472650676e+01 +2.9820e+00 +2.9441e+00
24528 0 +5.387094869e-01 -2.477129051e+01 -2.477129051e+01 +2.9656e+00 +2.9985e+00
76605 0 +5.142139771e-01 -2.479578602e+01 -2.479578602e+01 +2.9906e+00 +2.9984e+00
388234 0 +5.126766372e-01 -2.479732336e+01 -2.479732336e+01 +2.9991e+00 +2.9924e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.228000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.364129166e+00 +2.364412917e+01 +2.364412917e+01 +2.1881e+00 -9.0324e-01
3 0 +6.603943663e-01 +2.294039437e+01 +2.294039437e+01 +9.2746e-01 -2.4286e+00
20 0 +1.225509716e-01 +2.240255097e+01 +2.240255097e+01 +1.7525e+00 -1.8616e+00
251 0 +1.007536001e-01 +2.238075360e+01 +2.238075360e+01 +1.6918e+00 -1.9281e+00
480 0 +5.720868438e-02 +2.233720868e+01 +2.233720868e+01 +1.2164e+00 -1.9133e+00
556 0 +1.739135486e-02 +2.229739135e+01 +2.229739135e+01 +1.2866e+00 -1.8150e+00
1144 0 +6.348372674e-03 +2.228634837e+01 +2.228634837e+01 +1.3761e+00 -1.7061e+00
3465 0 +3.625474311e-03 +2.228362547e+01 +2.228362547e+01 +1.4354e+00 -1.8326e+00
4471 0 +1.221117636e-03 +2.228122112e+01 +2.228122112e+01 +1.3878e+00 -1.7524e+00
29628 0 +5.236347363e-04 +2.228052363e+01 +2.228052363e+01 +1.4191e+00 -1.7988e+00
46177 0 +1.010014968e-04 +2.228010100e+01 +2.228010100e+01 +1.4069e+00 -1.7849e+00
210192 0 +4.997138277e-05 +2.228004997e+01 +2.228004997e+01 +1.4173e+00 -1.7714e+00
340919 0 +1.175172491e-05 +2.228001175e+01 +2.228001175e+01 +1.4148e+00 -1.7740e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.561400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.868471861e+00 +3.640084719e+02 +3.640084719e+02 +7.1834e-01 +2.1809e+00
2 0 +1.509336435e+00 +3.576493364e+02 +3.576493364e+02 +1.4182e+00 -1.7527e+00
9 0 +9.288356253e-01 +3.570688356e+02 +3.570688356e+02 +6.6542e-01 +2.2938e-02
12 0 +1.475047554e-01 +3.562875048e+02 +3.562875048e+02 +1.5672e+00 -8.9312e-01
27 0 +1.480753445e-02 +3.561548075e+02 +3.561548075e+02 +1.3633e+00 -4.4886e-01
121 0 +7.739326434e-03 +3.561477393e+02 +3.561477393e+02 +1.5444e+00 -5.0622e-01
1929 0 +1.489188068e-03 +3.561414892e+02 +3.561414892e+02 +1.4330e+00 -5.5388e-01
12448 0 +1.142040003e-03 +3.561411420e+02 +3.561411420e+02 +1.4670e+00 -4.9211e-01
16967 0 +4.588689140e-04 +3.561404589e+02 +3.561404589e+02 +1.4475e+00 -5.4323e-01
52513 0 +3.484675739e-04 +3.561403485e+02 +3.561403485e+02 +1.4436e+00 -5.1345e-01
54767 0 +2.537675245e-04 +3.561402538e+02 +3.561402538e+02 +1.4427e+00 -5.2232e-01
160626 0 +2.035319610e-04 +3.561402035e+02 +3.561402035e+02 +1.4717e+00 -5.1963e-01
181226 0 +1.545831400e-04 +3.561401546e+02 +3.561401546e+02 +1.4662e+00 -5.1514e-01
235312 0 +2.406558752e-05 +3.561400241e+02 +3.561400241e+02 +1.4564e+00 -5.2031e-01
381031 0 +1.307861680e-05 +3.561400131e+02 +3.561400131e+02 +1.4550e+00 -5.2593e-01
1290013 0 +6.377135378e-06 +3.561400064e+02 +3.561400064e+02 +1.4572e+00 -5.2256e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.757000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.499739997e+00 -4.722002600e+02 -4.722002600e+02 -2.3720e-01 -2.2185e+00
6 0 +1.933614585e+00 -4.737663854e+02 -4.737663854e+02 -1.0238e+00 +9.3292e-01
8 0 +1.536811853e+00 -4.741631881e+02 -4.741631881e+02 -2.3430e-01 -1.5314e+00
12 0 +4.258488020e-01 -4.752741512e+02 -4.752741512e+02 -1.4090e+00 -1.4377e-01
49 0 +3.541302093e-01 -4.753458698e+02 -4.753458698e+02 -3.1091e-01 -7.3570e-01
100 0 +2.708049594e-01 -4.754291950e+02 -4.754291950e+02 -5.2775e-01 -8.6790e-01
102 0 +1.613502144e-01 -4.755386498e+02 -4.755386498e+02 -1.2158e+00 -5.5440e-01
175 0 +6.636426416e-02 -4.756336357e+02 -4.756336357e+02 -8.1288e-01 -1.8693e-01
781 0 +3.141127266e-02 -4.756685887e+02 -4.756685887e+02 -1.0068e+00 -4.4207e-01
1060 0 +1.894585803e-02 -4.756810541e+02 -4.756810541e+02 -7.4272e-01 -3.3724e-01
