% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.958901720e+02 +6.958901720e+02 +6.866801720e+02 +6.866801720e+02
16 +5.615188011e+02 +5.615188011e+02 +5.523088011e+02 +5.523088011e+02
972 +5.089589818e+02 +5.089589818e+02 +4.997489818e+02 +4.997489818e+02
4001 +4.949405837e+02 +4.949405837e+02 +4.857305837e+02 +4.857305837e+02
6777 +4.829824273e+02 +4.829824273e+02 +4.737724273e+02 +4.737724273e+02
42899 +4.491543623e+02 +4.491543623e+02 +4.399443623e+02 +4.399443623e+02
86522 +4.319828055e+02 +4.319828055e+02 +4.227728055e+02 +4.227728055e+02
109620 +4.206363716e+02 +4.206363716e+02 +4.114263716e+02 +4.114263716e+02
202200 +4.039421248e+02 +4.039421248e+02 +3.947321248e+02 +3.947321248e+02
1950362 +3.967199093e+02 +3.967199093e+02 +3.875099093e+02 +3.875099093e+02
3616139 +3.670343055e+02 +3.670343055e+02 +3.578243055e+02 +3.578243055e+02
7289392 +3.514629438e+02 +3.514629438e+02 +3.422529438e+02 +3.422529438e+02
40685487 +3.455072338e+02 +3.455072338e+02 +3.362972338e+02 +3.362972338e+02
108782530 +3.272787642e+02 +3.272787642e+02 +3.180687642e+02 +3.180687642e+02
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.575149823e+02 +8.575149823e+02 +1.513504982e+03 +1.513504982e+03
2 +7.724264278e+02 +7.724264278e+02 +1.428416428e+03 +1.428416428e+03
6 +7.244483895e+02 +7.244483895e+02 +1.380438389e+03 +1.380438389e+03
9 +6.208179769e+02 +6.208179769e+02 +1.276807977e+03 +1.276807977e+03
16 +6.142250693e+02 +6.142250693e+02 +1.270215069e+03 +1.270215069e+03
41 +4.985492110e+02 +4.985492110e+02 +1.154539211e+03 +1.154539211e+03
10821 +4.556365469e+02 +4.556365469e+02 +1.111626547e+03 +1.111626547e+03
41611 +4.310311566e+02 +4.310311566e+02 +1.087021157e+03 +1.087021157e+03
389207 +3.887814715e+02 +3.887814715e+02 +1.044771471e+03 +1.044771471e+03
10240543 +3.779426628e+02 +3.779426628e+02 +1.033932663e+03 +1.033932663e+03
41942862 +3.666538077e+02 +3.666538077e+02 +1.022643808e+03 +1.022643808e+03
57636226 +3.452616118e+02 +3.452616118e+02 +1.001251612e+03 +1.001251612e+03
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.507366991e+02 +9.507366991e+02 +1.017446699e+03 +1.017446699e+03
2 +8.174186576e+02 +8.174186576e+02 +8.841286576e+02 +8.841286576e+02
3 +7.420278287e+02 +7.420278287e+02 +8.087378287e+02 +8.087378287e+02
5 +6.952740548e+02 +6.952740548e+02 +7.619840548e+02 +7.619840548e+02
8 +5.461256220e+02 +5.461256220e+02 +6.128356220e+02 +6.128356220e+02
1074 +5.160146634e+02 +5.160146634e+02 +5.827246634e+02 +5.827246634e+02
3004 +4.510328270e+02 +4.510328270e+02 +5.177428270e+02 +5.177428270e+02
177963 +4.309147761e+02 +4.309147761e+02 +4.976247761e+02 +4.976247761e+02
242681 +4.235315821e+02 +4.235315821e+02 +4.902415821e+02 +4.902415821e+02
759550 +4.082609326e+02 +4.082609326e+02 +4.749709326e+02 +4.749709326e+02
2336510 +3.993688508e+02 +3.993688508e+02 +4.660788508e+02 +4.660788508e+02
2779915 +3.952259985e+02 +3.952259985e+02 +4.619359985e+02 +4.619359985e+02
7828417 +3.616235881e+02 +3.616235881e+02 +4.283335881e+02 +4.283335881e+02
77772419 +3.356799613e+02 +3.356799613e+02 +4.023899613e+02 +4.023899613e+02
383235404 +3.260892152e+02 +3.260892152e+02 +3.927992152e+02 +3.927992152e+02
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.541409343e+02 +8.541409343e+02 +1.795810934e+03 +1.795810934e+03
2 +8.137296776e+02 +8.137296776e+02 +1.755399678e+03 +1.755399678e+03
3 +7.356904760e+02 +7.356904760e+02 +1.677360476e+03 +1.677360476e+03
6 +6.286695803e+02 +6.286695803e+02 +1.570339580e+03 +1.570339580e+03
42 +6.066941791e+02 +6.066941791e+02 +1.548364179e+03 +1.548364179e+03
64 +5.925609433e+02 +5.925609433e+02 +1.534230943e+03 +1.534230943e+03
71 +5.416898845e+02 +5.416898845e+02 +1.483359885e+03 +1.483359885e+03
420 +5.220223227e+02 +5.220223227e+02 +1.463692323e+03 +1.463692323e+03
422 +4.656321488e+02 +4.656321488e+02 +1.407302149e+03 +1.407302149e+03
29060 +4.541065960e+02 +4.541065960e+02 +1.395776596e+03 +1.395776596e+03
59091 +4.297849821e+02 +4.297849821e+02 +1.371454982e+03 +1.371454982e+03
202910 +4.121483860e+02 +4.121483860e+02 +1.353818386e+03 +1.353818386e+03
693428 +4.058961352e+02 +4.058961352e+02 +1.347566135e+03 +1.347566135e+03
1383036 +3.847441655e+02 +3.847441655e+02 +1.326414165e+03 +1.326414165e+03
3720791 +3.747262809e+02 +3.747262809e+02 +1.316396281e+03 +1.316396281e+03
6172886 +3.552681982e+02 +3.552681982e+02 +1.296938198e+03 +1.296938198e+03
60698970 +3.450488571e+02 +3.450488571e+02 +1.286718857e+03 +1.286718857e+03
195914573 +3.335788040e+02 +3.335788040e+02 +1.275248804e+03 +1.275248804e+03
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.946733585e+02 +8.946733585e+02 +8.572233585e+02 +8.572233585e+02
2 +7.022967617e+02 +7.022967617e+02 +6.648467617e+02 +6.648467617e+02
6 +6.855755148e+02 +6.855755148e+02 +6.481255148e+02 +6.481255148e+02
8 +6.602744314e+02 +6.602744314e+02 +6.228244314e+02 +6.228244314e+02
44 +6.119075837e+02 +6.119075837e+02 +5.744575837e+02 +5.744575837e+02
57 +5.998914935e+02 +5.998914935e+02 +5.624414935e+02 +5.624414935e+02
117 +5.348797328e+02 +5.348797328e+02 +4.974297328e+02 +4.974297328e+02
349 +5.166673044e+02 +5.166673044e+02 +4.792173044e+02 +4.792173044e+02
5726 +5.019514069e+02 +5.019514069e+02 +4.645014069e+02 +4.645014069e+02
10493 +4.580399830e+02 +4.580399830e+02 +4.205899830e+02 +4.205899830e+02
44536 +4.479861481e+02 +4.479861481e+02 +4.105361481e+02 +4.105361481e+02
197526 +4.381786888e+02 +4.381786888e+02 +4.007286888e+02 +4.007286888e+02
