% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.708159285e+03 +1.246069285e+03 +1.246069285e+03
5 0 +1.484271482e+03 +1.022181482e+03 +1.022181482e+03
136 0 +1.285269779e+03 +8.231797786e+02 +8.231797786e+02
621 0 +1.218458803e+03 +7.563688033e+02 +7.563688033e+02
626 0 +1.052915697e+03 +5.908256968e+02 +5.908256968e+02
840 0 +1.024787252e+03 +5.626972518e+02 +5.626972518e+02
12406 0 +9.724609838e+02 +5.103709838e+02 +5.103709838e+02
104933 0 +9.126963176e+02 +4.506063176e+02 +4.506063176e+02
117366 0 +9.120062893e+02 +4.499162893e+02 +4.499162893e+02
190260 0 +8.647552542e+02 +4.026652542e+02 +4.026652542e+02
444703 0 +8.184550354e+02 +3.563650354e+02 +3.563650354e+02
1291945 0 +8.086289396e+02 +3.465389396e+02 +3.465389396e+02
3102192 0 +7.786008796e+02 +3.165108796e+02 +3.165108796e+02
5362588 0 +7.313131323e+02 +2.692231323e+02 +2.692231323e+02
7464783 0 +7.004787131e+02 +2.383887131e+02 +2.383887131e+02
8854671 0 +6.799102010e+02 +2.178202010e+02 +2.178202010e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.060544725e+03 +3.138204725e+03 +3.138204725e+03
4 0 +1.822829946e+03 +1.900489946e+03 +1.900489946e+03
7 0 +1.578526443e+03 +1.656186443e+03 +1.656186443e+03
57 0 +1.514116530e+03 +1.591776530e+03 +1.591776530e+03
68 0 +1.507394046e+03 +1.585054046e+03 +1.585054046e+03
132 0 +1.380441007e+03 +1.458101007e+03 +1.458101007e+03
267 0 +1.115415826e+03 +1.193075826e+03 +1.193075826e+03
4375 0 +1.078050646e+03 +1.155710646e+03 +1.155710646e+03
27695 0 +1.056108752e+03 +1.133768752e+03 +1.133768752e+03
71952 0 +1.023315482e+03 +1.100975482e+03 +1.100975482e+03
149157 0 +1.003182129e+03 +1.080842129e+03 +1.080842129e+03
185921 0 +9.705885636e+02 +1.048248564e+03 +1.048248564e+03
199433 0 +9.451384344e+02 +1.022798434e+03 +1.022798434e+03
351054 0 +9.237829035e+02 +1.001442903e+03 +1.001442903e+03
760934 0 +9.012241221e+02 +9.788841221e+02 +9.788841221e+02
1418843 0 +8.897297589e+02 +9.673897589e+02 +9.673897589e+02
2539580 0 +8.632391408e+02 +9.408991408e+02 +9.408991408e+02
2553037 0 +8.457713753e+02 +9.234313753e+02 +9.234313753e+02
5320078 0 +7.648298973e+02 +8.424898973e+02 +8.424898973e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.275658231e+03 +2.391338231e+03 +2.391338231e+03
5 0 +2.020068686e+03 +2.135748686e+03 +2.135748686e+03
16 0 +1.939577412e+03 +2.055257412e+03 +2.055257412e+03
88 0 +1.823703722e+03 +1.939383722e+03 +1.939383722e+03
111 0 +1.698934574e+03 +1.814614574e+03 +1.814614574e+03
114 0 +1.531676839e+03 +1.647356839e+03 +1.647356839e+03
203 0 +1.355970110e+03 +1.471650110e+03 +1.471650110e+03
1205 0 +1.295842240e+03 +1.411522240e+03 +1.411522240e+03
1347 0 +1.282474969e+03 +1.398154969e+03 +1.398154969e+03
3880 0 +1.248592179e+03 +1.364272179e+03 +1.364272179e+03
4624 0 +1.169540506e+03 +1.285220506e+03 +1.285220506e+03
