% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.649976460e+03 +3.649976460e+03 +4.649976460e+03 +4.649976460e+03
4 +3.174071980e+03 +3.174071980e+03 +4.174071980e+03 +4.174071980e+03
6 +2.722051107e+03 +2.722051107e+03 +3.722051107e+03 +3.722051107e+03
29 +2.507493641e+03 +2.507493641e+03 +3.507493641e+03 +3.507493641e+03
85 +2.305804809e+03 +2.305804809e+03 +3.305804809e+03 +3.305804809e+03
126 +2.249838327e+03 +2.249838327e+03 +3.249838327e+03 +3.249838327e+03
175 +1.414393638e+03 +1.414393638e+03 +2.414393638e+03 +2.414393638e+03
14984 +1.401252963e+03 +1.401252963e+03 +2.401252963e+03 +2.401252963e+03
34334 +1.170749507e+03 +1.170749507e+03 +2.170749507e+03 +2.170749507e+03
1257539 +1.103187512e+03 +1.103187512e+03 +2.103187512e+03 +2.103187512e+03
1489508 +1.026606804e+03 +1.026606804e+03 +2.026606804e+03 +2.026606804e+03
1626100 +9.460594469e+02 +9.460594469e+02 +1.946059447e+03 +1.946059447e+03
8847973 +8.812203188e+02 +8.812203188e+02 +1.881220319e+03 +1.881220319e+03
180598444 +8.664558381e+02 +8.664558381e+02 +1.866455838e+03 +1.866455838e+03
187141308 +8.418102426e+02 +8.418102426e+02 +1.841810243e+03 +1.841810243e+03
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.906884004e+03 +6.906884004e+03 +6.976914004e+03 +6.976914004e+03
2 +5.745514028e+03 +5.745514028e+03 +5.815544028e+03 +5.815544028e+03
4 +5.232978462e+03 +5.232978462e+03 +5.303008462e+03 +5.303008462e+03
5 +4.592658393e+03 +4.592658393e+03 +4.662688393e+03 +4.662688393e+03
8 +3.937871428e+03 +3.937871428e+03 +4.007901428e+03 +4.007901428e+03
9 +1.925814040e+03 +1.925814040e+03 +1.995844040e+03 +1.995844040e+03
252 +1.651350403e+03 +1.651350403e+03 +1.721380403e+03 +1.721380403e+03
3326 +1.454833064e+03 +1.454833064e+03 +1.524863064e+03 +1.524863064e+03
5704 +1.333375745e+03 +1.333375745e+03 +1.403405745e+03 +1.403405745e+03
17310 +1.141279567e+03 +1.141279567e+03 +1.211309567e+03 +1.211309567e+03
154760 +9.491291904e+02 +9.491291904e+02 +1.019159190e+03 +1.019159190e+03
2864422 +8.718867407e+02 +8.718867407e+02 +9.419167407e+02 +9.419167407e+02
36920738 +8.133214072e+02 +8.133214072e+02 +8.833514072e+02 +8.833514072e+02
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.438941917e+03 +4.438941917e+03 +4.390721917e+03 +4.390721917e+03
2 +3.754950907e+03 +3.754950907e+03 +3.706730907e+03 +3.706730907e+03
6 +3.608006097e+03 +3.608006097e+03 +3.559786097e+03 +3.559786097e+03
8 +2.627957608e+03 +2.627957608e+03 +2.579737608e+03 +2.579737608e+03
13 +2.088982709e+03 +2.088982709e+03 +2.040762709e+03 +2.040762709e+03
24 +1.921098585e+03 +1.921098585e+03 +1.872878585e+03 +1.872878585e+03
134 +1.808008803e+03 +1.808008803e+03 +1.759788803e+03 +1.759788803e+03
220 +1.775550485e+03 +1.775550485e+03 +1.727330485e+03 +1.727330485e+03
284 +1.629513642e+03 +1.629513642e+03 +1.581293642e+03 +1.581293642e+03
1259 +1.609302764e+03 +1.609302764e+03 +1.561082764e+03 +1.561082764e+03
2221 +1.579061106e+03 +1.579061106e+03 +1.530841106e+03 +1.530841106e+03
2767 +1.435178157e+03 +1.435178157e+03 +1.386958157e+03 +1.386958157e+03
7440 +1.387154532e+03 +1.387154532e+03 +1.338934532e+03 +1.338934532e+03
12485 +1.345476800e+03 +1.345476800e+03 +1.297256800e+03 +1.297256800e+03
15760 +1.246388189e+03 +1.246388189e+03 +1.198168189e+03 +1.198168189e+03
119745 +1.174011582e+03 +1.174011582e+03 +1.125791582e+03 +1.125791582e+03
287508 +8.871148971e+02 +8.871148971e+02 +8.388948971e+02 +8.388948971e+02
34082377 +8.702336946e+02 +8.702336946e+02 +8.220136946e+02 +8.220136946e+02
62171580 +7.942397739e+02 +7.942397739e+02 +7.460197739e+02 +7.460197739e+02
148490795 +7.364779056e+02 +7.364779056e+02 +6.882579056e+02 +6.882579056e+02
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.385465442e+03 +9.385465442e+03 +9.410935442e+03 +9.410935442e+03
2 +4.271108268e+03 +4.271108268e+03 +4.296578268e+03 +4.296578268e+03
4 +4.136878248e+03 +4.136878248e+03 +4.162348248e+03 +4.162348248e+03
9 +3.905986064e+03 +3.905986064e+03 +3.931456064e+03 +3.931456064e+03
14 +3.884134939e+03 +3.884134939e+03 +3.909604939e+03 +3.909604939e+03
18 +3.210466638e+03 +3.210466638e+03 +3.235936638e+03 +3.235936638e+03
22 +2.822652874e+03 +2.822652874e+03 +2.848122874e+03 +2.848122874e+03
58 +2.691198170e+03 +2.691198170e+03 +2.716668170e+03 +2.716668170e+03
118 +2.479852604e+03 +2.479852604e+03 +2.505322604e+03 +2.505322604e+03
162 +2.239219863e+03 +2.239219863e+03 +2.264689863e+03 +2.264689863e+03
418 +2.036213279e+03 +2.036213279e+03 +2.061683279e+03 +2.061683279e+03
427 +1.960709210e+03 +1.960709210e+03 +1.986179210e+03 +1.986179210e+03
1005 +1.903002506e+03 +1.903002506e+03 +1.928472506e+03 +1.928472506e+03
2641 +1.688747383e+03 +1.688747383e+03 +1.714217383e+03 +1.714217383e+03
2898 +1.535968052e+03 +1.535968052e+03 +1.561438052e+03 +1.561438052e+03
6029 +1.492229244e+03 +1.492229244e+03 +1.517699244e+03 +1.517699244e+03
7847 +1.464143588e+03 +1.464143588e+03 +1.489613588e+03 +1.489613588e+03
11916 +1.401009732e+03 +1.401009732e+03 +1.426479732e+03 +1.426479732e+03
12062 +1.269541694e+03 +1.269541694e+03 +1.295011694e+03 +1.295011694e+03
170569 +1.245922163e+03 +1.245922163e+03 +1.271392163e+03 +1.271392163e+03
380790 +1.185825774e+03 +1.185825774e+03 +1.211295774e+03 +1.211295774e+03
421012 +1.114072378e+03 +1.114072378e+03 +1.139542378e+03 +1.139542378e+03
1234801 +1.023043225e+03 +1.023043225e+03 +1.048513225e+03 +1.048513225e+03
2935830 +9.775208701e+02 +9.775208701e+02 +1.002990870e+03 +1.002990870e+03
3063440 +8.933915857e+02 +8.933915857e+02 +9.188615857e+02 +9.188615857e+02
17157296 +8.152065298e+02 +8.152065298e+02 +8.406765298e+02 +8.406765298e+02
78997092 +7.221715920e+02 +7.221715920e+02 +7.476415920e+02 +7.476415920e+02
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.104512758e+03 +3.104512758e+03 +3.003702758e+03 +3.003702758e+03
2 +2.633252762e+03 +2.633252762e+03 +2.532442762e+03 +2.532442762e+03
21 +2.541869053e+03 +2.541869053e+03 +2.441059053e+03 +2.441059053e+03
22 +2.272932341e+03 +2.272932341e+03 +2.172122341e+03 +2.172122341e+03
101 +1.925308993e+03 +1.925308993e+03 +1.824498993e+03 +1.824498993e+03
210 +1.819817526e+03 +1.819817526e+03 +1.719007526e+03 +1.719007526e+03
467 +1.818299912e+03 +1.818299912e+03 +1.717489912e+03 +1.717489912e+03
568 +1.726284942e+03 +1.726284942e+03 +1.625474942e+03 +1.625474942e+03
1227 +1.682046845e+03 +1.682046845e+03 +1.581236845e+03 +1.581236845e+03
1632 +1.518459115e+03 +1.518459115e+03 +1.417649115e+03 +1.417649115e+03
1721 +1.504748829e+03 +1.504748829e+03 +1.403938829e+03 +1.403938829e+03
3777 +1.470287469e+03 +1.470287469e+03 +1.369477469e+03 +1.369477469e+03
4851 +1.393345858e+03 +1.393345858e+03 +1.292535858e+03 +1.292535858e+03
5948 +1.364806189e+03 +1.364806189e+03 +1.263996189e+03 +1.263996189e+03
13721 +1.273790941e+03 +1.273790941e+03 +1.172980941e+03 +1.172980941e+03
19439 +1.218658754e+03 +1.218658754e+03 +1.117848754e+03 +1.117848754e+03
31530 +1.133771154e+03 +1.133771154e+03 +1.032961154e+03 +1.032961154e+03
125270 +9.311149149e+02 +9.311149149e+02 +8.303049149e+02 +8.303049149e+02
10646075 +9.015439732e+02 +9.015439732e+02 +8.007339732e+02 +8.007339732e+02
76448073 +8.583224874e+02 +8.583224874e+02 +7.575124874e+02 +7.575124874e+02
145244876 +8.284673764e+02 +8.284673764e+02 +7.276573764e+02 +7.276573764e+02
292733945 +7.307607167e+02 +7.307607167e+02 +6.299507167e+02 +6.299507167e+02
% function evaluation | noise-free fitness - Fopt (-2.184000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.138644305e+03 +6.138644305e+03 +6.116804305e+03 +6.116804305e+03
2 +4.223399945e+03 +4.223399945e+03 +4.201559945e+03 +4.201559945e+03
6 +3.185784699e+03 +3.185784699e+03 +3.163944699e+03 +3.163944699e+03
9 +3.074373785e+03 +3.074373785e+03 +3.052533785e+03 +3.052533785e+03
24 +2.581979723e+03 +2.581979723e+03 +2.560139723e+03 +2.560139723e+03
25 +1.966214782e+03 +1.966214782e+03 +1.944374782e+03 +1.944374782e+03
630 +1.591243684e+03 +1.591243684e+03 +1.569403684e+03 +1.569403684e+03
6885 +1.548276821e+03 +1.548276821e+03 +1.526436821e+03 +1.526436821e+03
12244 +1.513318575e+03 +1.513318575e+03 +1.491478575e+03 +1.491478575e+03
30725 +1.462261466e+03 +1.462261466e+03 +1.440421466e+03 +1.440421466e+03
35824 +1.370403435e+03 +1.370403435e+03 +1.348563435e+03 +1.348563435e+03
54243 +1.298004438e+03 +1.298004438e+03 +1.276164438e+03 +1.276164438e+03
125253 +1.283566900e+03 +1.283566900e+03 +1.261726900e+03 +1.261726900e+03
296377 +1.186998971e+03 +1.186998971e+03 +1.165158971e+03 +1.165158971e+03
584027 +1.134870738e+03 +1.134870738e+03 +1.113030738e+03 +1.113030738e+03
820597 +1.097613005e+03 +1.097613005e+03 +1.075773005e+03 +1.075773005e+03
2854684 +1.006955123e+03 +1.006955123e+03 +9.851151230e+02 +9.851151230e+02
6710996 +9.150552866e+02 +9.150552866e+02 +8.932152866e+02 +8.932152866e+02
10285662 +8.473277099e+02 +8.473277099e+02 +8.254877099e+02 +8.254877099e+02
370689245 +8.126565925e+02 +8.126565925e+02 +7.908165925e+02 +7.908165925e+02
% function evaluation | noise-free fitness - Fopt (-1.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.112958597e+03 +5.112958597e+03 +5.094338597e+03 +5.094338597e+03
6 +4.200119668e+03 +4.200119668e+03 +4.181499668e+03 +4.181499668e+03
8 +3.493933516e+03 +3.493933516e+03 +3.475313516e+03 +3.475313516e+03
10 +2.521267365e+03 +2.521267365e+03 +2.502647365e+03 +2.502647365e+03
38 +2.434094018e+03 +2.434094018e+03 +2.415474018e+03 +2.415474018e+03
