% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.610149947e+02 +1.610149947e+02 +1.161014995e+03 +1.161014995e+03 +1.1567e+00 +4.6141e+00
3 +1.441195844e+01 +1.441195844e+01 +1.014411958e+03 +1.014411958e+03 -5.7603e-01 +2.2647e+00
60 +1.097177219e+01 +1.097177219e+01 +1.010971772e+03 +1.010971772e+03 -2.8782e+00 +2.8260e+00
248 +1.044038311e+01 +1.044038311e+01 +1.010440383e+03 +1.010440383e+03 -3.5008e+00 +2.8087e+00
362 +9.804528732e+00 +9.804528732e+00 +1.009804529e+03 +1.009804529e+03 -4.2252e+00 +4.3361e+00
628 +6.987926917e+00 +6.987926917e+00 +1.006987927e+03 +1.006987927e+03 -2.6882e+00 +2.2343e+00
702 +6.478572083e+00 +6.478572083e+00 +1.006478572e+03 +1.006478572e+03 -1.4144e+00 +1.6510e+00
827 +5.239828136e+00 +5.239828136e+00 +1.005239828e+03 +1.005239828e+03 -3.0699e+00 +3.8947e+00
1761 +2.852024526e+00 +2.852024526e+00 +1.002852025e+03 +1.002852025e+03 -3.3888e+00 +3.7220e+00
3291 +1.724278910e+00 +1.724278910e+00 +1.001724279e+03 +1.001724279e+03 -3.8222e+00 +3.5538e+00
3362 +1.276335171e+00 +1.276335171e+00 +1.001276335e+03 +1.001276335e+03 -3.4117e+00 +2.8447e+00
4321 +5.930626277e-01 +5.930626277e-01 +1.000593063e+03 +1.000593063e+03 -3.0956e+00 +3.0338e+00
7835 +1.635610387e-01 +1.635610387e-01 +1.000163561e+03 +1.000163561e+03 -3.0618e+00 +2.9932e+00
181491 +1.035777564e-01 +1.035777564e-01 +1.000103578e+03 +1.000103578e+03 -3.0761e+00 +3.0146e+00
239678 +1.939835383e-02 +1.939835383e-02 +1.000019398e+03 +1.000019398e+03 -3.0600e+00 +3.0064e+00
737238 +1.368822306e-02 +1.368822306e-02 +1.000013688e+03 +1.000013688e+03 -3.0502e+00 +2.9992e+00
3273771 +1.335001566e-02 +1.335001566e-02 +1.000013350e+03 +1.000013350e+03 -3.0578e+00 +2.9987e+00
11521657 +8.937836721e-03 +8.937836721e-03 +1.000008938e+03 +1.000008938e+03 -3.0589e+00 +3.0051e+00
14714916 +7.857143580e-03 +7.857143580e-03 +1.000007857e+03 +1.000007857e+03 -3.0622e+00 +3.0045e+00
18634588 +4.091500169e-03 +4.091500169e-03 +1.000004092e+03 +1.000004092e+03 -3.0546e+00 +3.0017e+00
19582643 +7.504071039e-05 +7.504071039e-05 +1.000000075e+03 +1.000000075e+03 -3.0563e+00 +3.0013e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.873491721e+02 +1.873491721e+02 +2.573791721e+02 +2.573791721e+02 -1.5082e+00 +2.2282e+00
2 +1.527034327e+02 +1.527034327e+02 +2.227334327e+02 +2.227334327e+02 +1.2898e+00 -4.9185e-01
3 +8.861477798e+01 +8.861477798e+01 +1.586447780e+02 +1.586447780e+02 +1.9682e-02 +4.3079e-02
5 +8.053520497e+01 +8.053520497e+01 +1.505652050e+02 +1.505652050e+02 -7.2444e-01 +1.5019e-01
6 +1.794713943e+01 +1.794713943e+01 +8.797713943e+01 +8.797713943e+01 -1.2940e+00 -1.9458e+00
37 +1.384248790e+01 +1.384248790e+01 +8.387248790e+01 +8.387248790e+01 -3.5368e+00 -2.0408e+00
56 +1.006891433e+00 +1.006891433e+00 +7.103689143e+01 +7.103689143e+01 -7.4065e-01 -2.8956e+00
19558 +8.682261756e-01 +8.682261756e-01 +7.089822618e+01 +7.089822618e+01 -7.7536e-01 -2.5160e+00
33567 +2.289041799e-01 +2.289041799e-01 +7.025890418e+01 +7.025890418e+01 -8.6874e-01 -2.4982e+00
86598 +1.408829106e-02 +1.408829106e-02 +7.004408829e+01 +7.004408829e+01 -8.5621e-01 -2.4921e+00
1665503 +1.170938111e-02 +1.170938111e-02 +7.004170938e+01 +7.004170938e+01 -8.5323e-01 -2.4973e+00
4843933 +2.105153950e-03 +2.105153950e-03 +7.003210515e+01 +7.003210515e+01 -8.4769e-01 -2.4963e+00
17496824 +1.850909578e-03 +1.850909578e-03 +7.003185091e+01 +7.003185091e+01 -8.5293e-01 -2.4956e+00
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.271412508e+02 +3.271412508e+02 +2.789212508e+02 +2.789212508e+02 +2.7459e+00 -9.0054e-01
3 +2.515585760e+01 +2.515585760e+01 -2.306414240e+01 -2.306414240e+01 -1.0788e+00 -3.3807e+00
7 +1.861295561e+01 +1.861295561e+01 -2.960704439e+01 -2.960704439e+01 -3.8035e-01 -2.2803e+00
61 +1.778478012e+01 +1.778478012e+01 -3.043521988e+01 -3.043521988e+01 -1.3187e+00 -1.6382e+00
347 +1.025283105e+01 +1.025283105e+01 -3.796716895e+01 -3.796716895e+01 -2.2062e+00 -1.5119e+00
466 +7.961618661e+00 +7.961618661e+00 -4.025838134e+01 -4.025838134e+01 -1.8849e+00 +5.2951e-01
533 +2.122365710e+00 +2.122365710e+00 -4.609763429e+01 -4.609763429e+01 -1.8834e+00 -1.9132e+00
1685 +1.979017643e+00 +1.979017643e+00 -4.624098236e+01 -4.624098236e+01 -1.7444e+00 -3.5946e-02
4887 +1.837955107e+00 +1.837955107e+00 -4.638204489e+01 -4.638204489e+01 -1.4371e+00 -1.6412e+00
5874 +1.585864112e+00 +1.585864112e+00 -4.663413589e+01 -4.663413589e+01 -1.8738e+00 -9.2626e-01
7873 +1.413560725e+00 +1.413560725e+00 -4.680643928e+01 -4.680643928e+01 -1.8220e+00 -2.0672e-01
13514 +1.041627339e+00 +1.041627339e+00 -4.717837266e+01 -4.717837266e+01 -1.7732e+00 -1.4024e-01
17243 +1.004791228e+00 +1.004791228e+00 -4.721520877e+01 -4.721520877e+01 -1.7733e+00 -1.2877e-01
38417 +4.616008448e-02 +4.616008448e-02 -4.817383992e+01 -4.817383992e+01 -1.8382e+00 -1.0017e+00
690651 +9.904675562e-03 +9.904675562e-03 -4.821009532e+01 -4.821009532e+01 -1.8420e+00 -1.0017e+00
3413199 +5.533441624e-03 +5.533441624e-03 -4.821446656e+01 -4.821446656e+01 -1.8405e+00 -1.0082e+00
5484775 +3.059977608e-03 +3.059977608e-03 -4.821694002e+01 -4.821694002e+01 -1.8410e+00 -1.0081e+00
11737167 +2.014426653e-03 +2.014426653e-03 -4.821798557e+01 -4.821798557e+01 -1.8436e+00 -1.0061e+00
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.800694987e+01 +4.800694987e+01 +7.347694987e+01 +7.347694987e+01 -4.4444e+00 +1.1382e+00
5 +4.350980161e+01 +4.350980161e+01 +6.897980161e+01 +6.897980161e+01 -2.0593e+00 -3.6905e+00
6 +2.729992395e+01 +2.729992395e+01 +5.276992395e+01 +5.276992395e+01 -3.0951e+00 -1.4531e+00
19 +2.164943489e+01 +2.164943489e+01 +4.711943489e+01 +4.711943489e+01 -3.0642e+00 -2.7864e+00
62 +1.897739007e+01 +1.897739007e+01 +4.444739007e+01 +4.444739007e+01 -2.5396e+00 -1.4941e+00
86 +1.135523263e+01 +1.135523263e+01 +3.682523263e+01 +3.682523263e+01 -3.0705e+00 -1.9806e+00
89 +5.713455019e+00 +5.713455019e+00 +3.118345502e+01 +3.118345502e+01 -2.5886e+00 -2.9632e+00
336 +1.891497459e+00 +1.891497459e+00 +2.736149746e+01 +2.736149746e+01 -3.7502e+00 -2.4005e+00
414 +1.462389928e+00 +1.462389928e+00 +2.693238993e+01 +2.693238993e+01 -3.6954e+00 -2.4757e+00
5538 +1.272537496e+00 +1.272537496e+00 +2.674253750e+01 +2.674253750e+01 -3.7311e+00 -2.4209e+00
10276 +3.561770966e-01 +3.561770966e-01 +2.582617710e+01 +2.582617710e+01 -3.7664e+00 -1.9143e+00
359114 +7.947256418e-02 +7.947256418e-02 +2.554947256e+01 +2.554947256e+01 -3.7957e+00 -1.9082e+00
589586 +3.428020697e-02 +3.428020697e-02 +2.550428021e+01 +2.550428021e+01 -3.7941e+00 -1.9013e+00
977246 +3.124697654e-02 +3.124697654e-02 +2.550124698e+01 +2.550124698e+01 -3.7846e+00 -1.9175e+00
1000065 +1.787277252e-02 +1.787277252e-02 +2.548787277e+01 +2.548787277e+01 -3.7916e+00 -1.9044e+00
2291932 +2.392385035e-03 +2.392385035e-03 +2.547239239e+01 +2.547239239e+01 -3.7825e+00 -1.9141e+00
6431507 +1.501493249e-03 +1.501493249e-03 +2.547150149e+01 +2.547150149e+01 -3.7831e+00 -1.9131e+00
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.902050604e+02 +1.902050604e+02 +8.939506042e+01 +8.939506042e+01 -1.1919e+00 +2.6354e+00
2 +1.643907397e+01 +1.643907397e+01 -8.437092603e+01 -8.437092603e+01 -1.5749e+00 -1.2964e-02
7 +8.659383353e+00 +8.659383353e+00 -9.215061665e+01 -9.215061665e+01 -2.5981e-01 +3.8959e-02
188 +3.204508164e+00 +3.204508164e+00 -9.760549184e+01 -9.760549184e+01 +5.6752e-01 -2.2423e-01
2631 +9.550399561e-01 +9.550399561e-01 -9.985496004e+01 -9.985496004e+01 +1.0573e+00 +5.2691e-01
43379 +2.581203479e-01 +2.581203479e-01 -1.005518797e+02 -1.005518797e+02 +9.8005e-01 +4.9546e-01
129812 +4.363408196e-02 +4.363408196e-02 -1.007663659e+02 -1.007663659e+02 +9.8033e-01 +4.8067e-01
314926 +1.024831286e-02 +1.024831286e-02 -1.007997517e+02 -1.007997517e+02 +9.8718e-01 +4.8746e-01
4539212 +9.029759381e-04 +9.029759381e-04 -1.008090970e+02 -1.008090970e+02 +9.9261e-01 +4.8762e-01
15453462 +1.148819420e-04 +1.148819420e-04 -1.008098851e+02 -1.008098851e+02 +9.9169e-01 +4.8809e-01
% function evaluation | noise-free fitness - Fopt (-2.184000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.554020867e+02 +3.554020867e+02 +3.335620867e+02 +3.335620867e+02 -2.9937e+00 +4.4391e+00
2 +5.805751048e+01 +5.805751048e+01 +3.621751048e+01 +3.621751048e+01 +2.4976e+00 -6.4297e-01
3 +5.522928656e+01 +5.522928656e+01 +3.338928656e+01 +3.338928656e+01 -3.3796e+00 -2.1882e+00
6 +2.849815323e+01 +2.849815323e+01 +6.658153228e+00 +6.658153228e+00 +3.9814e+00 -3.4638e+00
10 +1.826734483e+01 +1.826734483e+01 -3.572655168e+00 -3.572655168e+00 -1.6736e+00 -1.9120e+00
11 +1.452270177e+01 +1.452270177e+01 -7.317298233e+00 -7.317298233e+00 +2.2830e+00 -3.3299e+00
67 +1.327151306e+01 +1.327151306e+01 -8.568486942e+00 -8.568486942e+00 +1.7824e+00 -3.6655e+00
72 +6.677679659e+00 +6.677679659e+00 -1.516232034e+01 -1.516232034e+01 +3.8845e+00 -2.8301e+00
95 +5.855055083e+00 +5.855055083e+00 -1.598494492e+01 -1.598494492e+01 +1.3739e+00 -2.1581e+00
477 +1.844850172e+00 +1.844850172e+00 -1.999514983e+01 -1.999514983e+01 +2.8358e+00 -2.3761e+00
3235 +1.361505342e+00 +1.361505342e+00 -2.047849466e+01 -2.047849466e+01 +2.7838e+00 -2.4410e+00
6627 +1.195999802e+00 +1.195999802e+00 -2.064400020e+01 -2.064400020e+01 +1.4850e+00 -2.1275e+00
23828 +1.050912708e+00 +1.050912708e+00 -2.078908729e+01 -2.078908729e+01 +2.8357e+00 -2.4133e+00
42629 +5.570986702e-01 +5.570986702e-01 -2.128290133e+01 -2.128290133e+01 +1.9190e+00 -2.4498e+00
44387 +1.888732449e-01 +1.888732449e-01 -2.165112676e+01 -2.165112676e+01 +1.9241e+00 -2.4733e+00
254774 +7.581246688e-02 +7.581246688e-02 -2.176418753e+01 -2.176418753e+01 +1.9296e+00 -2.4715e+00
409772 +1.681983589e-02 +1.681983589e-02 -2.182318016e+01 -2.182318016e+01 +1.9307e+00 -2.4669e+00
3201302 +1.595010806e-02 +1.595010806e-02 -2.182404989e+01 -2.182404989e+01 +1.9371e+00 -2.4650e+00
3680575 +1.398726358e-02 +1.398726358e-02 -2.182601274e+01 -2.182601274e+01 +1.9488e+00 -2.4699e+00
4719139 +7.040354526e-03 +7.040354526e-03 -2.183295965e+01 -2.183295965e+01 +1.9351e+00 -2.4663e+00
6241302 +5.177757290e-03 +5.177757290e-03 -2.183482224e+01 -2.183482224e+01 +1.9428e+00 -2.4668e+00
7141288 +3.167859761e-03 +3.167859761e-03 -2.183683214e+01 -2.183683214e+01 +1.9360e+00 -2.4673e+00
% function evaluation | noise-free fitness - Fopt (-1.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.807748758e+02 +4.807748758e+02 +4.621548758e+02 +4.621548758e+02 -4.3416e+00 +2.5662e+00
2 +1.663271840e+02 +1.663271840e+02 +1.477071840e+02 +1.477071840e+02 -4.3703e+00 +6.0555e-01
3 +1.647533797e+02 +1.647533797e+02 +1.461333797e+02 +1.461333797e+02 -4.6198e+00 +1.3307e-01
4 +1.373259066e+02 +1.373259066e+02 +1.187059066e+02 +1.187059066e+02 -4.2035e+00 -1.1478e+00
5 +4.739582105e+01 +4.739582105e+01 +2.877582105e+01 +2.877582105e+01 +2.8666e+00 +3.5213e+00
17 +1.903034225e+01 +1.903034225e+01 +4.103422547e-01 +4.103422547e-01 -1.3269e-01 +6.3468e-01
44 +1.213767538e+01 +1.213767538e+01 -6.482324623e+00 -6.482324623e+00 +3.9507e+00 +1.5195e+00
86 +1.023503302e+01 +1.023503302e+01 -8.384966976e+00 -8.384966976e+00 +2.4302e+00 +9.5763e-01
128 +7.099523152e+00 +7.099523152e+00 -1.152047685e+01 -1.152047685e+01 +6.4040e-01 +1.2257e+00
805 +4.254459835e+00 +4.254459835e+00 -1.436554017e+01 -1.436554017e+01 +2.9673e+00 +1.3237e+00
1172 +3.092379322e+00 +3.092379322e+00 -1.552762068e+01 -1.552762068e+01 +2.4057e+00 +1.7064e+00
2526 +2.514037181e+00 +2.514037181e+00 -1.610596282e+01 -1.610596282e+01 +2.4532e+00 +1.7771e+00
3879 +2.272369147e+00 +2.272369147e+00 -1.634763085e+01 -1.634763085e+01 +1.5172e+00 +1.9141e+00
6524 +3.909105079e-01 +3.909105079e-01 -1.822908949e+01 -1.822908949e+01 +2.0041e+00 +1.4755e+00
84855 +2.599235385e-01 +2.599235385e-01 -1.836007646e+01 -1.836007646e+01 +1.9633e+00 +1.4949e+00
148136 +9.168192327e-02 +9.168192327e-02 -1.852831808e+01 -1.852831808e+01 +1.9459e+00 +1.4861e+00
383583 +6.422964515e-02 +6.422964515e-02 -1.855577035e+01 -1.855577035e+01 +1.9580e+00 +1.4880e+00
737461 +5.923238726e-02 +5.923238726e-02 -1.856076761e+01 -1.856076761e+01 +1.9574e+00 +1.4876e+00
1430600 +1.594893244e-02 +1.594893244e-02 -1.860405107e+01 -1.860405107e+01 +1.9722e+00 +1.4800e+00
2124257 +1.196669802e-02 +1.196669802e-02 -1.860803330e+01 -1.860803330e+01 +1.9714e+00 +1.4803e+00
3509191 +1.403820525e-03 +1.403820525e-03 -1.861859618e+01 -1.861859618e+01 +1.9655e+00 +1.4821e+00
% function evaluation | noise-free fitness - Fopt (2.764000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.346676122e+01 +3.346676122e+01 +6.110676122e+01 +6.110676122e+01 +2.0084e+00 -9.6752e-01
20 +1.663161439e+01 +1.663161439e+01 +4.427161439e+01 +4.427161439e+01 +3.2231e+00 -2.0979e+00
35 +1.170525661e+01 +1.170525661e+01 +3.934525661e+01 +3.934525661e+01 +4.0855e+00 +5.7651e-01
