% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.319850859e+01 +5.319850859e+01 +1.558085086e+02 +1.558085086e+02 +6.9439e-01 +4.4027e+00 -4.3822e+00
2 +4.560907400e+01 +4.560907400e+01 +1.482190740e+02 +1.482190740e+02 +1.5902e+00 +1.3052e+00 -8.5927e-01
5 +4.060339135e+01 +4.060339135e+01 +1.432133914e+02 +1.432133914e+02 -4.0374e+00 -9.8007e-01 -3.5363e+00
6 +2.516933862e+01 +2.516933862e+01 +1.277793386e+02 +1.277793386e+02 -3.1263e+00 +4.5978e+00 -3.7195e+00
46 +2.224832500e+01 +2.224832500e+01 +1.248583250e+02 +1.248583250e+02 -9.4938e-01 -2.6403e-01 +4.0673e-01
88 +2.061822770e+01 +2.061822770e+01 +1.232282277e+02 +1.232282277e+02 -1.5771e+00 +9.7628e-01 -3.4011e+00
109 +1.762918926e+01 +1.762918926e+01 +1.202391893e+02 +1.202391893e+02 +1.0384e+00 -2.0551e+00 +2.5733e+00
176 +6.926651177e+00 +6.926651177e+00 +1.095366512e+02 +1.095366512e+02 -3.1283e+00 +2.0728e+00 -2.6576e+00
2637 +3.979881356e+00 +3.979881356e+00 +1.065898814e+02 +1.065898814e+02 +8.3013e-01 -7.8545e-01 +1.6469e+00
9136 +2.402010110e+00 +2.402010110e+00 +1.050120101e+02 +1.050120101e+02 +9.9590e-01 -1.7919e+00 +1.5529e+00
204996 +2.379666920e+00 +2.379666920e+00 +1.049896669e+02 +1.049896669e+02 +1.4646e+00 -1.6535e+00 +1.5529e+00
346057 +2.310918271e+00 +2.310918271e+00 +1.049209183e+02 +1.049209183e+02 +1.4284e+00 -1.4698e+00 +8.8121e-01
924755 +1.477496146e+00 +1.477496146e+00 +1.040874961e+02 +1.040874961e+02 +1.2692e+00 -1.0921e+00 +9.1051e-01
3409199 +1.104611262e+00 +1.104611262e+00 +1.037146113e+02 +1.037146113e+02 +1.0410e+00 -1.5364e+00 +8.9578e-01
4815414 +8.233839810e-01 +8.233839810e-01 +1.034333840e+02 +1.034333840e+02 +1.1333e+00 -1.4260e+00 +1.0793e+00
15035896 +4.365976578e-01 +4.365976578e-01 +1.030465977e+02 +1.030465977e+02 +1.2099e+00 -1.3892e+00 +1.4124e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.867621801e+01 +4.867621801e+01 +1.419762180e+02 +1.419762180e+02 -3.1452e+00 -1.9689e+00 -8.6363e-01
12 +4.080149257e+01 +4.080149257e+01 +1.341014926e+02 +1.341014926e+02 -7.1700e-01 +1.1875e+00 -3.6478e+00
13 +4.044979414e+01 +4.044979414e+01 +1.337497941e+02 +1.337497941e+02 -1.4031e+00 +1.1943e+00 -1.6988e+00
18 +3.578891120e+01 +3.578891120e+01 +1.290889112e+02 +1.290889112e+02 +1.7827e+00 -1.7538e+00 -4.0829e+00
36 +1.025757737e+01 +1.025757737e+01 +1.035575774e+02 +1.035575774e+02 +1.0743e+00 +3.9233e-01 -1.6431e+00
363 +6.726256015e+00 +6.726256015e+00 +1.000262560e+02 +1.000262560e+02 +2.2342e+00 +1.0330e+00 -2.0723e+00
588 +6.391540198e+00 +6.391540198e+00 +9.969154020e+01 +9.969154020e+01 +3.4270e+00 +2.0387e+00 -3.1644e+00
6999 +3.369815540e+00 +3.369815540e+00 +9.666981554e+01 +9.666981554e+01 -1.5535e+00 -1.8978e+00 +8.5140e-01
88258 +2.523755584e+00 +2.523755584e+00 +9.582375558e+01 +9.582375558e+01 -1.3759e+00 -1.0100e+00 +1.1727e+00
998417 +2.350215497e+00 +2.350215497e+00 +9.565021550e+01 +9.565021550e+01 -1.0453e+00 -6.2589e-01 +1.4626e+00
1260502 +1.954758268e+00 +1.954758268e+00 +9.525475827e+01 +9.525475827e+01 -8.5857e-01 -1.5819e+00 +8.1186e-01
1496697 +1.511938295e+00 +1.511938295e+00 +9.481193829e+01 +9.481193829e+01 -1.2390e+00 -1.5214e+00 +1.1159e+00
2003735 +1.062404125e+00 +1.062404125e+00 +9.436240412e+01 +9.436240412e+01 -9.0410e-01 -1.2998e+00 +1.4315e+00
11773733 +9.801746934e-01 +9.801746934e-01 +9.428017469e+01 +9.428017469e+01 -1.2331e+00 -1.6644e+00 +1.1586e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.221724461e+01 +4.221724461e+01 +5.585724461e+01 +5.585724461e+01 +9.7563e-01 -3.0923e+00 -2.8001e+00
10 +1.431639253e+01 +1.431639253e+01 +2.795639253e+01 +2.795639253e+01 +8.1073e-01 +1.4106e+00 +1.5653e+00
89 +9.031968614e+00 +9.031968614e+00 +2.267196861e+01 +2.267196861e+01 -1.4930e+00 -2.8842e+00 -3.5197e+00
2896 +3.089936225e+00 +3.089936225e+00 +1.672993622e+01 +1.672993622e+01 +1.0732e+00 +1.2081e+00 +1.3149e+00
30883 +2.653240116e+00 +2.653240116e+00 +1.629324012e+01 +1.629324012e+01 +1.7457e+00 +1.4836e+00 +1.4677e+00
324213 +2.445316711e+00 +2.445316711e+00 +1.608531671e+01 +1.608531671e+01 +1.2928e+00 +8.3253e-01 +1.2133e+00
395751 +2.328445507e+00 +2.328445507e+00 +1.596844551e+01 +1.596844551e+01 +1.1764e+00 +9.6086e-01 +1.2078e+00
426959 +1.757963883e+00 +1.757963883e+00 +1.539796388e+01 +1.539796388e+01 +1.1674e+00 +1.2547e+00 +8.2427e-01
