% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.668096764e+03 +1.668096764e+03 +1.770706764e+03 +1.770706764e+03
4 +1.649468839e+03 +1.649468839e+03 +1.752078839e+03 +1.752078839e+03
6 +1.395813878e+03 +1.395813878e+03 +1.498423878e+03 +1.498423878e+03
10 +1.327327964e+03 +1.327327964e+03 +1.429937964e+03 +1.429937964e+03
120 +1.310233797e+03 +1.310233797e+03 +1.412843797e+03 +1.412843797e+03
193 +1.239630836e+03 +1.239630836e+03 +1.342240836e+03 +1.342240836e+03
349 +1.195640426e+03 +1.195640426e+03 +1.298250426e+03 +1.298250426e+03
548 +1.156643421e+03 +1.156643421e+03 +1.259253421e+03 +1.259253421e+03
909 +1.134827948e+03 +1.134827948e+03 +1.237437948e+03 +1.237437948e+03
1908 +1.090754310e+03 +1.090754310e+03 +1.193364310e+03 +1.193364310e+03
9599 +1.061636374e+03 +1.061636374e+03 +1.164246374e+03 +1.164246374e+03
22144 +1.038894954e+03 +1.038894954e+03 +1.141504954e+03 +1.141504954e+03
29278 +9.842697341e+02 +9.842697341e+02 +1.086879734e+03 +1.086879734e+03
167778 +9.199671620e+02 +9.199671620e+02 +1.022577162e+03 +1.022577162e+03
737736 +8.856602283e+02 +8.856602283e+02 +9.882702283e+02 +9.882702283e+02
2811344 +8.188206419e+02 +8.188206419e+02 +9.214306419e+02 +9.214306419e+02
8932903 +7.704194115e+02 +7.704194115e+02 +8.730294115e+02 +8.730294115e+02
58738172 +6.969384509e+02 +6.969384509e+02 +7.995484509e+02 +7.995484509e+02
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.651478295e+03 +1.651478295e+03 +1.744778295e+03 +1.744778295e+03
2 +1.448507055e+03 +1.448507055e+03 +1.541807055e+03 +1.541807055e+03
19 +1.428963172e+03 +1.428963172e+03 +1.522263172e+03 +1.522263172e+03
94 +1.247197370e+03 +1.247197370e+03 +1.340497370e+03 +1.340497370e+03
738 +1.155072907e+03 +1.155072907e+03 +1.248372907e+03 +1.248372907e+03
2188 +1.115955250e+03 +1.115955250e+03 +1.209255250e+03 +1.209255250e+03
2454 +1.060964343e+03 +1.060964343e+03 +1.154264343e+03 +1.154264343e+03
3541 +1.032569819e+03 +1.032569819e+03 +1.125869819e+03 +1.125869819e+03
15654 +9.475695351e+02 +9.475695351e+02 +1.040869535e+03 +1.040869535e+03
37675 +8.906493004e+02 +8.906493004e+02 +9.839493004e+02 +9.839493004e+02
1553180 +7.596908655e+02 +7.596908655e+02 +8.529908655e+02 +8.529908655e+02
