% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.913608901e+03 +2.062758901e+03 +2.062758901e+03 +1.6667e+00 +1.6667e+00
2 0 +4.745442292e+01 +1.966044229e+02 +1.966044229e+02 -1.6667e+00 -1.6667e+00
13 0 +2.444350179e+01 +1.735935018e+02 +1.735935018e+02 -8.3333e-01 -8.3333e-01
17 0 +2.282700888e+01 +1.719770089e+02 +1.719770089e+02 -3.3333e+00 +4.1667e+00
27 0 +1.291006682e+01 +1.620600668e+02 +1.620600668e+02 -3.4299e+00 +4.1451e+00
30 0 +1.121172353e+01 +1.603617235e+02 +1.603617235e+02 -3.4012e+00 +4.1456e+00
45 0 +1.088567070e+01 +1.600356707e+02 +1.600356707e+02 -3.3235e+00 +3.7293e+00
48 0 +1.062834528e+01 +1.597783453e+02 +1.597783453e+02 -3.2497e+00 +3.3800e+00
51 0 +1.015160885e+01 +1.593016088e+02 +1.593016088e+02 -3.1527e+00 +2.9539e+00
54 0 +9.112616744e+00 +1.582626167e+02 +1.582626167e+02 -3.0114e+00 +2.3946e+00
57 0 +8.005484509e+00 +1.571554845e+02 +1.571554845e+02 -2.8808e+00 +1.9473e+00
61 0 +7.809797292e+00 +1.569597973e+02 +1.569597973e+02 -2.6598e+00 +1.1025e+00
64 0 +7.011151445e+00 +1.561611514e+02 +1.561611514e+02 -2.6988e+00 +1.3158e+00
67 0 +6.369022697e+00 +1.555190227e+02 +1.555190227e+02 -2.5739e+00 +9.1984e-01
71 0 +6.239929616e+00 +1.553899296e+02 +1.553899296e+02 -2.3178e+00 +1.1745e-01
74 0 +5.547189848e+00 +1.546971898e+02 +1.546971898e+02 -2.4095e+00 +4.5674e-01
77 0 +5.122198059e+00 +1.542721981e+02 +1.542721981e+02 -2.3153e+00 +2.0510e-01
81 0 +4.784665651e+00 +1.539346657e+02 +1.539346657e+02 -2.0971e+00 -3.6368e-01
84 0 +4.373567189e+00 +1.535235672e+02 +1.535235672e+02 -2.1393e+00 -2.1290e-01
87 0 +3.946729374e+00 +1.530967294e+02 +1.530967294e+02 -2.0372e+00 -4.2003e-01
91 0 +3.667024448e+00 +1.528170244e+02 +1.528170244e+02 -1.8282e+00 -8.4560e-01
94 0 +3.253026731e+00 +1.524030267e+02 +1.524030267e+02 -1.8539e+00 -7.4626e-01
97 0 +2.833540226e+00 +1.519835402e+02 +1.519835402e+02 -1.7322e+00 -9.2709e-01
101 0 +2.675805789e+00 +1.518258058e+02 +1.518258058e+02 -1.5344e+00 -1.2110e+00
104 0 +2.305537696e+00 +1.514555377e+02 +1.514555377e+02 -1.5704e+00 -1.1152e+00
107 0 +2.012500570e+00 +1.511625006e+02 +1.511625006e+02 -1.4700e+00 -1.2091e+00
111 0 +1.920049378e+00 +1.510700494e+02 +1.510700494e+02 -1.2659e+00 -1.3938e+00
114 0 +1.629654474e+00 +1.507796545e+02 +1.507796545e+02 -1.3306e+00 -1.3003e+00
117 0 +1.440655097e+00 +1.505906551e+02 +1.505906551e+02 -1.2528e+00 -1.3397e+00
121 0 +1.290016623e+00 +1.504400166e+02 +1.504400166e+02 -1.0806e+00 -1.4190e+00
124 0 +1.115881411e+00 +1.502658814e+02 +1.502658814e+02 -1.1057e+00 -1.3794e+00
127 0 +9.318695328e-01 +1.500818695e+02 +1.500818695e+02 -1.0166e+00 -1.3780e+00
131 0 +8.170305856e-01 +1.499670306e+02 +1.499670306e+02 -8.6853e-01 -1.3754e+00
134 0 +6.655171924e-01 +1.498155172e+02 +1.498155172e+02 -8.6416e-01 -1.3448e+00
137 0 +4.938305539e-01 +1.496438306e+02 +1.496438306e+02 -7.3951e-01 -1.2871e+00
140 0 +4.158236227e-01 +1.495658236e+02 +1.495658236e+02 -6.0503e-01 -1.2018e+00
143 0 +2.748811630e-01 +1.494248812e+02 +1.494248812e+02 -5.7949e-01 -1.1444e+00
146 0 +1.928685391e-01 +1.493428685e+02 +1.493428685e+02 -4.6662e-01 -1.0397e+00
149 0 +1.531774772e-01 +1.493031775e+02 +1.493031775e+02 -4.0949e-01 -9.7049e-01
152 0 +8.445928152e-02 +1.492344593e+02 +1.492344593e+02 -3.3965e-01 -8.5283e-01
