% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.736020238e+02 +3.643920238e+02 +3.643920238e+02 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
17 0 +3.654831401e+02 +3.562731401e+02 +3.562731401e+02 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 -3.3333e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
65 0 +3.585775718e+02 +3.493675718e+02 +3.493675718e+02 +1.6814e+00 +1.6834e+00 +1.6855e+00 +1.6880e+00 -3.3569e+00 +1.6939e+00 +1.6975e+00 +1.7015e+00 +1.7060e+00 +1.6218e+00 +1.6161e+00 +1.6096e+00 +1.7306e+00 +1.7389e+00 +1.5847e+00 +1.5741e+00 +1.7707e+00 +1.7841e+00 +1.5336e+00 +1.8164e+00
86 0 +3.298148524e+02 +3.206048524e+02 +3.206048524e+02 +1.7429e+00 +1.7529e+00 +1.7642e+00 +1.7769e+00 -3.4552e+00 +1.8074e+00 +1.8257e+00 +1.8464e+00 +1.8697e+00 +1.4350e+00 +1.4053e+00 +1.3718e+00 +1.9970e+00 +2.0397e+00 +1.2430e+00 +1.1886e+00 +2.2038e+00 +2.2732e+00 +9.7952e-01 +2.4399e+00
107 0 +2.123023117e+02 +2.030923117e+02 +2.030923117e+02 +1.9942e+00 +2.0371e+00 +2.0854e+00 +2.1400e+00 -3.8567e+00 +2.2713e+00 +2.3498e+00 +2.4384e+00 +2.5385e+00 +6.7186e-01 +5.4433e-01 +4.0038e-01 +3.0855e+00 +3.2689e+00 -1.5264e-01 -3.8640e-01 +3.9736e+00 +4.2714e+00 -1.2844e+00 +4.9872e+00
149 0 +2.074475817e+02 +1.982375817e+02 +1.982375817e+02 +2.0072e+00 +2.0518e+00 +2.1021e+00 +2.1588e+00 -3.8774e+00 +2.2952e+00 +2.3769e+00 +2.4691e+00 +2.5731e+00 +6.3238e-01 +4.9979e-01 +3.5012e-01 +3.1417e+00 +3.3324e+00 -2.2485e-01 -4.6788e-01 +4.0649e+00 +4.3744e+00 -1.4015e+00 +4.9971e+00
170 0 +1.855367282e+02 +1.763267282e+02 +1.763267282e+02 +2.0671e+00 +2.1195e+00 +2.1786e+00 +2.2453e+00 -3.9727e+00 +2.4057e+00 +2.5017e+00 +2.6101e+00 +2.7324e+00 +4.5052e-01 +2.9461e-01 +1.1862e-01 +3.4009e+00 +3.6250e+00 -5.5747e-01 -8.4323e-01 +4.4855e+00 +4.8482e+00 -1.9410e+00 +4.9978e+00
191 0 +1.785227831e+02 +1.693127831e+02 +1.693127831e+02 +2.0863e+00 +2.1412e+00 +2.2031e+00 +2.2731e+00 -4.0033e+00 +2.4411e+00 +2.5417e+00 +2.6553e+00 +2.7835e+00 +3.9222e-01 +2.2884e-01 +4.4412e-02 +3.4840e+00 +3.7188e+00 -6.6410e-01 -9.6355e-01 +4.6202e+00 +4.9992e+00 -2.1140e+00 +4.9978e+00
212 0 +1.747954002e+02 +1.655854002e+02 +1.655854002e+02 +2.0990e+00 +2.1555e+00 +2.2194e+00 +2.2914e+00 -4.0234e+00 +2.4646e+00 +2.5682e+00 +2.6852e+00 +2.8173e+00 +3.5363e-01 +1.8530e-01 -4.7165e-03 +3.5389e+00 +3.7808e+00 -7.3468e-01 -1.0432e+00 +4.7085e+00 +4.9858e+00 -2.2284e+00 +4.9960e+00
233 0 +1.620996958e+02 +1.528896958e+02 +1.528896958e+02 +2.1408e+00 +2.2028e+00 +2.2728e+00 +2.3519e+00 -4.0898e+00 +2.5418e+00 +2.6554e+00 +2.7837e+00 +2.9285e+00 +2.2656e-01 +4.1938e-02 -1.6647e-01 +3.7198e+00 +3.9850e+00 -9.6709e-01 -1.3055e+00 +4.9985e+00 +4.9926e+00 -2.6054e+00 +4.9926e+00
