% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.189320188e+01 +1.745032019e+02 +1.745032019e+02 +1.6667e+00 +1.6667e+00 +1.6667e+00
2 0 +3.405761294e+01 +1.366676129e+02 +1.366676129e+02 -1.6667e+00 -1.6667e+00 -1.6667e+00
6 0 +3.145705670e+01 +1.340670567e+02 +1.340670567e+02 -1.6667e+00 +3.3333e+00 -1.6667e+00
9 0 +2.067742866e+01 +1.232874287e+02 +1.232874287e+02 -3.3333e+00 +1.6667e+00 -3.3333e+00
13 0 +1.936175244e+01 +1.219717524e+02 +1.219717524e+02 -8.3333e-01 +1.6667e+00 -3.3333e+00
14 0 +1.643782607e+01 +1.190478261e+02 +1.190478261e+02 -4.1667e+00 +3.3333e+00 -1.6667e+00
30 0 +9.451105312e+00 +1.120611053e+02 +1.120611053e+02 -4.1701e+00 +3.3434e+00 -1.6648e+00
1039 0 +9.238751041e+00 +1.118487510e+02 +1.118487510e+02 -1.4583e+00 +1.0417e+00 -2.7083e+00
1154 0 +6.517678162e+00 +1.091276782e+02 +1.091276782e+02 -1.4714e+00 +1.0286e+00 -2.6823e+00
1181 0 +6.131516088e+00 +1.087415161e+02 +1.087415161e+02 -1.4724e+00 +1.0339e+00 -2.6828e+00
1186 0 +5.705015689e+00 +1.083150157e+02 +1.083150157e+02 -1.4702e+00 +1.0352e+00 -2.6876e+00
1194 0 +5.435761489e+00 +1.080457615e+02 +1.080457615e+02 -1.4691e+00 +1.0327e+00 -2.6905e+00
1198 0 +5.288736673e+00 +1.078987367e+02 +1.078987367e+02 -1.4631e+00 +1.0354e+00 -2.6868e+00
1672 0 +4.403594700e+00 +1.070135947e+02 +1.070135947e+02 -1.4583e+00 +2.2917e+00 -2.0833e+00
1827 0 +3.920560957e+00 +1.065305610e+02 +1.065305610e+02 -1.4518e+00 +2.2982e+00 -2.0768e+00
