% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.435906735e+02 -2.184993265e+02 -2.184993265e+02 -2.5751e-01 -6.1677e-02 -2.1382e+00
2 0 +1.041484074e+02 -3.579415926e+02 -3.579415926e+02 +1.8107e+00 -1.2523e+00 +7.1404e-01
3 0 +2.811103797e+01 -4.339789620e+02 -4.339789620e+02 -7.2052e-01 +6.4461e-01 +1.4973e+00
20 0 +2.432022972e+01 -4.377697703e+02 -4.377697703e+02 +1.5660e-01 +2.9023e+00 +1.2510e+00
26 0 +2.098346482e+01 -4.411065352e+02 -4.411065352e+02 +5.9757e-02 +2.2639e+00 +2.2198e+00
547 0 +1.898760428e+01 -4.431023957e+02 -4.431023957e+02 -5.4357e-01 +2.2507e+00 +2.1774e+00
658 0 +1.368499749e+01 -4.484050025e+02 -4.484050025e+02 +2.4658e+00 +1.7586e+00 +2.2442e+00
695 0 +1.154343405e+01 -4.505465660e+02 -4.505465660e+02 +4.4328e-01 +2.2255e+00 +2.1662e+00
5245 0 +9.382593806e+00 -4.527074062e+02 -4.527074062e+02 +1.3329e+00 +1.6456e+00 +1.8567e+00
8577 0 +3.046260656e+00 -4.590437393e+02 -4.590437393e+02 +2.3505e+00 +2.3118e+00 +1.8967e+00
209078 0 +2.672786056e+00 -4.594172139e+02 -4.594172139e+02 +2.2793e+00 +2.8335e+00 +2.2474e+00
214518 0 +1.683349297e+00 -4.604066507e+02 -4.604066507e+02 +1.3605e+00 +2.3202e+00 +2.2150e+00
409511 0 +1.461289977e+00 -4.606287100e+02 -4.606287100e+02 +2.3238e+00 +2.3146e+00 +2.2451e+00
568959 0 +1.407830552e+00 -4.606821694e+02 -4.606821694e+02 +2.4324e+00 +2.2906e+00 +2.2066e+00
1487831 0 +1.185646149e+00 -4.609043539e+02 -4.609043539e+02 +2.2601e+00 +2.3108e+00 +2.2080e+00
2224586 0 +9.019146327e-01 -4.611880854e+02 -4.611880854e+02 +2.2744e+00 +2.2945e+00 +2.2045e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.493291322e+02 +2.269891322e+02 +2.269891322e+02 +2.7088e+00 -2.3803e+00 -2.1691e+00
2 0 +9.615359321e+01 +1.738135932e+02 +1.738135932e+02 -2.9459e+00 +4.6543e-01 -4.9025e-01
6 0 +5.147582231e+01 +1.291358223e+02 +1.291358223e+02 +2.4229e+00 -2.6231e+00 +3.6289e-01
9 0 +4.043204874e+01 +1.180920487e+02 +1.180920487e+02 +2.1271e+00 -2.3812e+00 +1.4078e+00
85 0 +3.802218097e+01 +1.156821810e+02 +1.156821810e+02 -2.2532e-01 -9.9352e-01 +9.5196e-01
88 0 +2.865319271e+01 +1.063131927e+02 +1.063131927e+02 +2.2735e+00 -2.4713e-01 +1.0915e+00
190 0 +2.782274021e+01 +1.054827402e+02 +1.054827402e+02 +5.8775e-01 -1.4797e+00 +8.3407e-01
233 0 +2.006852087e+01 +9.772852087e+01 +9.772852087e+01 +3.0070e-01 -1.4267e-01 +1.2396e+00
366 0 +1.760509326e+01 +9.526509326e+01 +9.526509326e+01 +7.5235e-02 -8.7417e-01 +1.2476e+00
530 0 +1.097554464e+01 +8.863554464e+01 +8.863554464e+01 +6.4816e-01 -1.4866e+00 +9.4567e-01
7091 0 +5.083836291e+00 +8.274383629e+01 +8.274383629e+01 +1.4625e+00 -1.4860e+00 +1.2457e+00
12959 0 +3.473573643e+00 +8.113357364e+01 +8.113357364e+01 +2.3483e+00 -9.0233e-01 +1.3018e+00
58809 0 +2.034155135e+00 +7.969415513e+01 +7.969415513e+01 +2.3200e+00 -8.5160e-01 +1.2488e+00
1826052 0 +1.280459920e+00 +7.894045992e+01 +7.894045992e+01 +2.3600e+00 -8.2009e-01 +1.2600e+00
1894655 0 +1.025084266e+00 +7.868508427e+01 +7.868508427e+01 +2.3910e+00 -1.4589e+00 +1.2701e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.785141528e+03 +5.900821528e+03 +5.900821528e+03 +4.6508e-01 -1.2498e+00 +2.5136e+00
2 0 +1.996369949e+03 +2.112049949e+03 +2.112049949e+03 +1.2360e+00 +2.8483e+00 +1.5499e+00
4 0 +3.028194984e+02 +4.184994984e+02 +4.184994984e+02 -2.8376e+00 -2.5135e+00 +7.5012e-01
6 0 +4.184440682e+01 +1.575244068e+02 +1.575244068e+02 -7.5707e-01 +8.2174e-01 -9.7460e-01
25 0 +3.788639275e+01 +1.535663928e+02 +1.535663928e+02 -8.0489e-01 -6.1483e-01 +1.0051e-02
62 0 +3.383098538e+01 +1.495109854e+02 +1.495109854e+02 +1.4610e-01 -1.2466e+00 -3.7233e-01
76 0 +2.404673444e+01 +1.397267344e+02 +1.397267344e+02 +6.8126e-01 +7.7507e-02 +2.2779e-01
