% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.149013184e+02 +6.149013184e+02 +1.528113184e+02 +1.528113184e+02 +4.1515e+00 -1.7996e+00 +1.9124e+00 -3.2378e+00 -2.4767e+00 -4.6293e+00 +2.6030e+00 +4.1364e+00 -9.2736e-01 +2.7291e+00
3 +5.674491881e+02 +5.674491881e+02 +1.053591881e+02 +1.053591881e+02 -3.3621e-01 +1.1746e+00 -2.8419e+00 +4.5713e+00 -4.7890e+00 +2.7366e+00 +1.8735e+00 +4.1856e+00 -3.7880e+00 -1.4762e+00
7 +3.506908574e+02 +3.506908574e+02 -1.113991426e+02 -1.113991426e+02 -2.7507e+00 +1.9828e+00 +2.0844e+00 -4.6144e+00 -2.1508e+00 -7.4458e-02 +4.8672e+00 +1.4133e+00 +1.7483e+00 -2.0227e+00
9 +2.945335851e+02 +2.945335851e+02 -1.675564149e+02 -1.675564149e+02 -9.7592e-01 +1.2745e+00 +4.8141e+00 -4.4144e+00 -7.0001e-01 -1.3673e+00 +3.6287e-01 +2.2829e+00 +1.8930e+00 +1.3436e+00
21 +2.796241296e+02 +2.796241296e+02 -1.824658704e+02 -1.824658704e+02 -4.2817e+00 -4.5355e+00 +2.1250e+00 +5.7044e-01 -1.7023e+00 +1.6023e+00 -2.1935e+00 +1.9163e+00 +1.4062e+00 +6.4777e-01
131 +2.718523557e+02 +2.718523557e+02 -1.902376443e+02 -1.902376443e+02 -1.6154e+00 -2.7363e+00 -7.8112e-01 +1.6832e+00 +1.8887e+00 +3.9038e+00 +4.6749e+00 +2.7134e-01 +6.1897e-01 +6.6845e-01
233 +2.501313419e+02 +2.501313419e+02 -2.119586581e+02 -2.119586581e+02 -2.7565e+00 -2.9131e-01 -6.6488e-01 +4.0392e+00 +1.1767e+00 +2.7917e+00 +5.8912e-01 +3.2813e+00 +2.3054e+00 -2.0408e+00
314 +2.205223450e+02 +2.205223450e+02 -2.415676550e+02 -2.415676550e+02 +1.9023e+00 +2.2749e+00 +3.7607e+00 +9.4643e-01 +3.3075e+00 +2.5718e+00 -1.2165e+00 +3.4367e+00 +1.9393e+00 -2.1690e+00
518 +2.145857870e+02 +2.145857870e+02 -2.475042130e+02 -2.475042130e+02 +9.3897e-02 -9.4808e-01 -3.1399e-01 +1.4073e+00 +3.7217e+00 -2.6451e+00 +6.9745e-01 +3.7012e+00 +1.7295e+00 +4.5458e-01
684 +2.036544258e+02 +2.036544258e+02 -2.584355742e+02 -2.584355742e+02 +1.8342e+00 +3.9313e+00 +4.4193e+00 -2.1884e+00 +1.4914e+00 +2.7767e+00 +3.4212e+00 -1.7354e-02 -4.9853e-02 +4.7881e-01
692 +1.962749161e+02 +1.962749161e+02 -2.658150839e+02 -2.658150839e+02 -9.3322e-01 -2.5243e+00 +1.9357e+00 -1.1833e+00 +3.1049e+00 +4.7992e+00 +3.0080e+00 +1.4090e+00 +2.3325e+00 +1.4832e-01
973 +1.630211810e+02 +1.630211810e+02 -2.990688190e+02 -2.990688190e+02 -1.8781e+00 +3.0235e+00 -1.7913e+00 +7.2267e-01 -1.5193e+00 +4.1083e+00 +2.6354e+00 +1.8818e+00 +1.8280e+00 +4.0224e-01
4035 +1.494670991e+02 +1.494670991e+02 -3.126229009e+02 -3.126229009e+02 -1.2918e+00 +1.3721e+00 +6.0099e-02 -7.2983e-01 -3.8820e-01 +2.5346e+00 +2.7248e+00 +1.9320e+00 +9.4403e-01 -2.7774e-01
5263 +1.395356444e+02 +1.395356444e+02 -3.225543556e+02 -3.225543556e+02 -2.2449e+00 -2.4275e+00 +7.2939e-01 +7.5499e-03 +4.5476e-02 +2.5975e+00 +2.4893e+00 +3.3217e+00 +1.7679e+00 +1.0779e+00
12069 +1.322291098e+02 +1.322291098e+02 -3.298608902e+02 -3.298608902e+02 -2.3638e+00 +1.9411e+00 +3.1322e+00 +5.0801e-01 +4.6028e+00 +7.7584e-01 +2.6571e+00 +2.1225e+00 +3.5353e+00 +6.4747e-01
13472 +1.198996786e+02 +1.198996786e+02 -3.421903214e+02 -3.421903214e+02 -2.3550e+00 +4.5646e+00 +1.6542e+00 +7.1708e-01 +1.7845e+00 +1.5879e+00 +1.7200e+00 +3.8182e+00 +1.2384e+00 -3.2869e-01
37052 +9.246043904e+01 +9.246043904e+01 -3.696295610e+02 -3.696295610e+02 +9.8646e-01 +1.4143e+00 +1.3907e+00 +2.4916e+00 -1.9759e-01 +1.5954e+00 +3.7030e+00 +3.0105e+00 +2.1894e+00 +8.0856e-01
110349 +8.700557796e+01 +8.700557796e+01 -3.750844220e+02 -3.750844220e+02 +2.7940e+00 +4.7674e+00 +2.1021e+00 -1.2111e+00 +2.4288e+00 +1.7328e+00 +2.2397e+00 +2.2064e+00 +1.7449e+00 +1.4382e-02
408260 +8.266101723e+01 +8.266101723e+01 -3.794289828e+02 -3.794289828e+02 +3.0122e-01 +3.2663e+00 +4.3946e+00 +4.4951e-01 +2.3285e+00 +2.3585e+00 +2.9893e+00 +1.6802e+00 +1.8391e+00 +5.6699e-02
