% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.707703498e+04 +7.711293498e+04 +7.711293498e+04 +2.1384e-01 -1.1842e+00 -6.9888e-01 -1.5453e+00 -2.7817e+00
4 0 +5.229347929e+04 +5.232937929e+04 +5.232937929e+04 -1.6134e+00 +2.7888e+00 +1.8761e-01 +3.1463e-01 +1.4013e-01
6 0 +8.257999238e+03 +8.293899238e+03 +8.293899238e+03 +1.5766e-01 +2.5381e+00 +1.1388e+00 +3.3812e-01 -2.9244e+00
11 0 +3.665976624e+03 +3.701876624e+03 +3.701876624e+03 +1.4733e+00 +7.6649e-01 +2.2499e+00 +1.6954e+00 -1.7653e+00
47 0 +1.131784094e+03 +1.167684094e+03 +1.167684094e+03 -1.8523e+00 +2.2467e+00 +1.7963e+00 +2.2817e+00 -2.4821e+00
120 0 +4.258506587e+02 +4.617506587e+02 +4.617506587e+02 -1.7742e+00 +1.1209e+00 +1.3825e-01 +1.7639e+00 -2.3925e+00
146 0 +4.825117271e+01 +8.415117271e+01 +8.415117271e+01 -3.4869e-01 +1.5699e+00 +2.0623e-01 +2.2909e+00 -2.0090e+00
435 0 +3.901712920e+01 +7.491712920e+01 +7.491712920e+01 -2.1462e-01 +1.9088e+00 +7.9880e-01 +1.5719e+00 -2.8185e+00
643 0 +2.239502419e+01 +5.829502419e+01 +5.829502419e+01 +9.8711e-01 +1.5414e+00 +1.2806e+00 +2.7287e+00 -2.7757e+00
2731 0 +1.377397964e+01 +4.967397964e+01 +4.967397964e+01 +8.8341e-01 +2.3109e+00 +1.9725e+00 +2.0629e+00 -2.3658e+00
3700 0 +1.267914500e+01 +4.857914500e+01 +4.857914500e+01 +1.4159e+00 +2.8257e+00 +2.2203e+00 +2.6947e+00 -2.5213e+00
7967 0 +1.254799641e+01 +4.844799641e+01 +4.844799641e+01 +1.0169e+00 +1.6719e+00 +1.9458e+00 +2.0931e+00 -2.3696e+00
8899 0 +1.069773525e+01 +4.659773525e+01 +4.659773525e+01 +1.4068e+00 +1.8100e+00 +2.7658e+00 +2.0991e+00 -2.3730e+00
29137 0 +1.027850312e+01 +4.617850312e+01 +4.617850312e+01 +1.1188e+00 +1.6071e+00 +2.7292e+00 +2.9031e+00 -2.2391e+00
30958 0 +8.940326844e+00 +4.484032684e+01 +4.484032684e+01 +1.5520e+00 +2.1993e+00 +2.3540e+00 +2.8044e+00 -2.4330e+00
45626 0 +7.405984564e+00 +4.330598456e+01 +4.330598456e+01 +1.5180e+00 +2.0523e+00 +1.8676e+00 +2.7659e+00 -1.9933e+00
51709 0 +3.483996316e+00 +3.938399632e+01 +3.938399632e+01 +2.2863e+00 +8.1525e-01 +2.6792e+00 +2.9728e+00 -2.4346e+00
543631 0 +3.423989746e+00 +3.932398975e+01 +3.932398975e+01 +1.9107e+00 +1.6431e+00 +2.5435e+00 +2.9574e+00 -1.9043e+00
