% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.001570972e+02 +1.930970972e+02 +1.930970972e+02 +7.5531e-01 +7.3699e-01 -1.9978e+00 +1.8709e+00 -4.1077e-01
2 0 +4.406387831e+01 +1.370038783e+02 +1.370038783e+02 -2.1439e+00 +7.5854e-01 -1.6318e+00 -1.9028e+00 +1.5485e+00
12 0 +3.332866007e+01 +1.262686601e+02 +1.262686601e+02 +6.7139e-01 -1.7090e+00 +1.5271e+00 +1.9249e+00 +5.1085e-03
33 0 +2.566944638e+01 +1.186094464e+02 +1.186094464e+02 +3.9764e-01 -2.1177e+00 -5.9287e-01 +1.0423e+00 +1.7002e+00
84 0 +2.486294392e+01 +1.178029439e+02 +1.178029439e+02 -1.5026e+00 -1.1382e+00 -1.6111e+00 -2.4219e-01 +2.1832e+00
86 0 +1.683397381e+01 +1.097739738e+02 +1.097739738e+02 -1.0556e+00 -3.5339e-01 -1.5688e+00 -4.3589e-01 +6.1606e-01
166 0 +1.287324713e+01 +1.058132471e+02 +1.058132471e+02 +1.5032e+00 +2.8707e-01 +4.4528e-01 +9.7135e-01 -1.5557e+00
342 0 +9.197627006e+00 +1.021376270e+02 +1.021376270e+02 -1.4883e+00 +5.6746e-02 -1.1037e+00 -1.0064e+00 +8.0632e-01
409 0 +6.701269978e+00 +9.964126998e+01 +9.964126998e+01 -1.5554e-01 +1.9471e+00 +3.6515e-01 +2.7308e+00 +1.4198e+00
988 0 +5.285666004e+00 +9.822566600e+01 +9.822566600e+01 +9.2316e-02 +1.6969e+00 -5.8582e-01 +1.2985e+00 -1.9373e-01
2307 0 +4.476074578e+00 +9.741607458e+01 +9.741607458e+01 -8.2413e-01 +6.9317e-01 -8.1564e-01 +7.6537e-01 +1.7545e+00
3679 0 +3.844747200e+00 +9.678474720e+01 +9.678474720e+01 -2.2305e-02 +1.1952e-01 +8.4326e-01 +1.9621e+00 +9.5668e-01
13938 0 +3.534090179e+00 +9.647409018e+01 +9.647409018e+01 +7.2347e-02 +4.3145e-01 -2.9304e-01 +1.5523e+00 +9.9054e-01
23456 0 +2.132085868e+00 +9.507208587e+01 +9.507208587e+01 -5.5100e-01 +1.3414e+00 -2.1141e-01 +2.5072e+00 +1.9869e+00
24169 0 +1.775367508e+00 +9.471536751e+01 +9.471536751e+01 -9.8388e-02 +5.1914e-01 +1.6664e-01 +1.7286e+00 +1.4657e+00
24204 0 +7.299341378e-01 +9.366993414e+01 +9.366993414e+01 +1.3893e-02 +1.1201e+00 -5.3323e-02 +2.2732e+00 +1.6682e+00
132420 0 +6.572704072e-01 +9.359727041e+01 +9.359727041e+01 -1.1756e-01 +5.2424e-01 +8.6396e-03 +2.1166e+00 +1.5256e+00
298104 0 +5.963161354e-01 +9.353631614e+01 +9.353631614e+01 -4.2723e-01 +5.4060e-01 +3.0644e-01 +2.8414e+00 +2.3180e+00
458680 0 +4.612893629e-01 +9.340128936e+01 +9.340128936e+01 -4.6443e-01 +8.8880e-01 +8.2670e-02 +2.6060e+00 +2.1366e+00
1341617 0 +3.596676607e-01 +9.329966766e+01 +9.329966766e+01 -9.7939e-02 +6.3020e-01 +2.7588e-01 +2.7478e+00 +1.8268e+00
1767950 0 +2.232795506e-01 +9.316327955e+01 +9.316327955e+01 -1.0462e-01 +7.1437e-01 +2.6767e-01 +2.8557e+00 +2.1250e+00
