% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.327119480e+03 +1.420059480e+03 +1.420059480e+03
28 0 +1.252624213e+03 +1.345564213e+03 +1.345564213e+03
104 0 +9.824321181e+02 +1.075372118e+03 +1.075372118e+03
465 0 +9.385901293e+02 +1.031530129e+03 +1.031530129e+03
1187 0 +8.153661423e+02 +9.083061423e+02 +9.083061423e+02
4301 0 +8.029273410e+02 +8.958673410e+02 +8.958673410e+02
5357 0 +7.386547863e+02 +8.315947863e+02 +8.315947863e+02
9393 0 +7.147327447e+02 +8.076727447e+02 +8.076727447e+02
13461 0 +6.268461234e+02 +7.197861234e+02 +7.197861234e+02
30094 0 +5.624700929e+02 +6.554100929e+02 +6.554100929e+02
98191 0 +4.143185117e+02 +5.072585117e+02 +5.072585117e+02
11229743 0 +4.052915181e+02 +4.982315181e+02 +4.982315181e+02
25512381 0 +3.776512645e+02 +4.705912645e+02 +4.705912645e+02
39355310 0 +3.029844459e+02 +3.959244459e+02 +3.959244459e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.535000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.711323715e+03 +2.746673715e+03 +2.746673715e+03
8 0 +2.646256000e+03 +2.681606000e+03 +2.681606000e+03
9 0 +2.286274805e+03 +2.321624805e+03 +2.321624805e+03
12 0 +1.643506311e+03 +1.678856311e+03 +1.678856311e+03
41 0 +1.238043256e+03 +1.273393256e+03 +1.273393256e+03
262 0 +1.099209145e+03 +1.134559145e+03 +1.134559145e+03
1164 0 +1.055695446e+03 +1.091045446e+03 +1.091045446e+03
3201 0 +9.392113030e+02 +9.745613030e+02 +9.745613030e+02
26510 0 +9.278672089e+02 +9.632172089e+02 +9.632172089e+02
32696 0 +8.919520322e+02 +9.273020322e+02 +9.273020322e+02
34969 0 +8.575414105e+02 +8.928914105e+02 +8.928914105e+02
161546 0 +8.457175037e+02 +8.810675037e+02 +8.810675037e+02
