% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.433171500e+02 +1.341071500e+02 +1.341071500e+02 +2.4241e+00 -2.5791e+00 +1.6661e+00 -2.7775e+00 +2.2984e+00
2 0 +1.161345259e+02 +1.069245259e+02 +1.069245259e+02 -1.0030e+00 -1.1321e+00 -1.2985e+00 -1.5210e+00 -7.3610e-01
3 0 +8.384511705e+01 +7.463511705e+01 +7.463511705e+01 +2.6383e+00 +6.9526e-01 -1.4862e+00 +1.0780e+00 -1.8738e+00
17 0 +8.217340666e+01 +7.296340666e+01 +7.296340666e+01 -4.0787e-01 +1.2557e-02 -1.9669e+00 +2.1422e+00 -2.0205e+00
27 0 +7.841429626e+01 +6.920429626e+01 +6.920429626e+01 -1.4124e+00 +1.4131e+00 +3.8290e-01 +4.7942e-01 -2.4398e+00
29 0 +6.872699062e+01 +5.951699062e+01 +5.951699062e+01 +1.4256e+00 +3.9705e-01 +8.9876e-02 +2.8869e+00 -2.0443e+00
54 0 +6.056615417e+01 +5.135615417e+01 +5.135615417e+01 +1.4752e+00 +2.2287e+00 +2.4660e+00 +1.6829e+00 -2.4553e+00
1161 0 +5.501009531e+01 +4.580009531e+01 +4.580009531e+01 -7.7420e-01 +2.0724e+00 +2.0283e+00 +2.7052e+00 -2.8272e+00
3469 0 +5.179814933e+01 +4.258814933e+01 +4.258814933e+01 +2.1829e+00 +1.5171e+00 +2.4834e+00 +2.9279e+00 -2.6823e+00
11897 0 +5.060043960e+01 +4.139043960e+01 +4.139043960e+01 +1.2184e+00 +2.2293e+00 +1.9838e+00 +2.9444e+00 -2.9205e+00
15340 0 +4.997537596e+01 +4.076537596e+01 +4.076537596e+01 +6.6043e-01 +2.6250e+00 +2.6462e+00 +2.7943e+00 -2.8435e+00
51422 0 +4.892423412e+01 +3.971423412e+01 +3.971423412e+01 +5.5594e-01 +2.6955e+00 +2.9488e+00 +2.7286e+00 -2.8877e+00
320173 0 +4.572150251e+01 +3.651150251e+01 +3.651150251e+01 +2.7847e+00 +2.9348e+00 +2.5981e+00 +2.9514e+00 -2.9282e+00
1550795 0 +4.534462090e+01 +3.613462090e+01 +3.613462090e+01 +2.2878e+00 +2.9870e+00 +2.6828e+00 +2.9509e+00 -2.9798e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.559900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.213026526e+01 +7.281202653e+02 +7.281202653e+02 -6.5081e-01 +6.1928e-01 +3.8819e-01 +1.7699e+00 -2.8716e+00
11 0 +6.289189749e+01 +7.188818975e+02 +7.188818975e+02 +1.3969e-01 -2.2873e+00 +1.7268e+00 +2.8891e+00 -2.9935e+00
44 0 +6.121179422e+01 +7.172017942e+02 +7.172017942e+02 -2.1656e+00 -3.3336e-01 -2.9366e+00 +1.6703e+00 -2.9502e+00
445 0 +5.936816221e+01 +7.153581622e+02 +7.153581622e+02 -3.2718e-01 -6.6486e-01 -2.1919e+00 +2.0478e+00 -2.9149e+00
640 0 +5.761886680e+01 +7.136088668e+02 +7.136088668e+02 +6.5297e-01 -1.4052e+00 -1.6249e+00 +2.9125e+00 -2.5533e+00
1715 0 +5.546577369e+01 +7.114557737e+02 +7.114557737e+02 -1.5111e+00 -4.0367e-01 -2.8874e+00 +2.6619e+00 -2.9048e+00
2421 0 +5.478075554e+01 +7.107707555e+02 +7.107707555e+02 -1.3928e+00 -2.9603e+00 -1.3523e+00 +2.7691e+00 -2.9320e+00
6449 0 +5.282463627e+01 +7.088146363e+02 +7.088146363e+02 +2.4062e+00 -2.6320e+00 -6.3133e-01 +2.9166e+00 -2.9511e+00
11094 0 +5.199540174e+01 +7.079854017e+02 +7.079854017e+02 +2.8119e+00 -1.9521e+00 -2.8775e+00 +2.4700e+00 -2.6552e+00
34975 0 +5.037892388e+01 +7.063689239e+02 +7.063689239e+02 +2.0846e+00 -2.5230e+00 -2.8445e+00 +2.1412e+00 -2.9834e+00
54326 0 +4.788096157e+01 +7.038709616e+02 +7.038709616e+02 +2.7876e+00 -1.9909e+00 -2.8278e+00 +2.8502e+00 -2.8640e+00
166134 0 +4.473035596e+01 +7.007203560e+02 +7.007203560e+02 +2.8066e+00 -2.9627e+00 -2.8035e+00 +2.9625e+00 -2.9490e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.671000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.420757595e+02 +2.087857595e+02 +2.087857595e+02 +6.0949e-01 -1.2179e+00 -2.4207e+00 -2.9391e+00 +2.6939e+00
2 0 +1.324539178e+02 +1.991639178e+02 +1.991639178e+02 +2.6208e+00 -1.8863e+00 -2.7603e+00 -1.5707e+00 +2.5264e+00
3 0 +1.102561326e+02 +1.769661326e+02 +1.769661326e+02 +4.9372e-01 -1.2563e+00 +4.9694e-01 -2.7737e+00 -1.2992e+00
5 0 +8.633425532e+01 +1.530442553e+02 +1.530442553e+02 -1.6897e-01 -3.9232e-01 +1.5586e+00 +1.5383e+00 -1.6897e+00
13 0 +7.078394230e+01 +1.374939423e+02 +1.374939423e+02 +6.5751e-01 -1.0352e+00 +1.1945e+00 +2.1576e+00 -2.7497e+00
45 0 +6.801644357e+01 +1.347264436e+02 +1.347264436e+02 +1.3202e+00 -2.6057e+00 -2.5587e+00 -1.9706e-01 -2.9507e+00
72 0 +6.427192935e+01 +1.309819293e+02 +1.309819293e+02 -1.4957e+00 -4.9933e-01 -1.4258e+00 +1.8227e+00 -2.6406e+00
88 0 +5.633920308e+01 +1.230492031e+02 +1.230492031e+02 +2.5229e+00 -7.4427e-01 -2.9778e+00 +2.6318e+00 -2.8464e+00
116 0 +5.617079143e+01 +1.228807914e+02 +1.228807914e+02 -2.1172e+00 +3.8058e-01 -2.6281e+00 +2.5599e+00 -2.7503e+00
502 0 +5.440753141e+01 +1.211175314e+02 +1.211175314e+02 +4.2424e-01 -6.8883e-01 -2.7657e+00 +2.5127e+00 -2.9736e+00
3367 0 +5.321721825e+01 +1.199272182e+02 +1.199272182e+02 -1.9637e+00 -2.6695e+00 -2.5935e+00 +1.7957e+00 -2.9592e+00
3648 0 +5.042931443e+01 +1.171393144e+02 +1.171393144e+02 -2.9446e+00 -2.9005e+00 -1.4210e+00 +2.9707e+00 -2.8089e+00
14665 0 +4.977072485e+01 +1.164807249e+02 +1.164807249e+02 -1.2694e+00 -2.9635e+00 -2.9679e+00 +2.5518e+00 -2.7775e+00
52613 0 +4.792790482e+01 +1.146379048e+02 +1.146379048e+02 -2.2622e+00 -2.8449e+00 -2.6082e+00 +2.9734e+00 -2.7602e+00
306196 0 +4.766225522e+01 +1.143722552e+02 +1.143722552e+02 -1.8780e+00 -2.8483e+00 -2.9953e+00 +2.5239e+00 -2.9550e+00
1027406 0 +4.602509776e+01 +1.127350978e+02 +1.127350978e+02 -2.5718e+00 -2.6278e+00 -2.8788e+00 +2.9322e+00 -2.8958e+00
2716287 0 +4.518429007e+01 +1.118942901e+02 +1.118942901e+02 -2.8279e+00 -2.7744e+00 -2.7894e+00 +2.9629e+00 -2.9391e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.416700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.086589039e+02 +1.050328904e+03 +1.050328904e+03 -1.8936e-01 +4.0407e-01 -1.8924e+00 -1.1191e+00 -1.1967e+00
2 0 +8.795557105e+01 +1.029625571e+03 +1.029625571e+03 -2.9113e-01 -1.5300e+00 -1.5097e+00 +1.7944e-01 -2.0617e+00
8 0 +6.980330318e+01 +1.011473303e+03 +1.011473303e+03 +2.3220e+00 +1.1475e+00 +1.7003e-02 +2.6166e+00 -2.7611e+00
144 0 +6.913988784e+01 +1.010809888e+03 +1.010809888e+03 -2.9166e+00 -2.2309e+00 +1.5258e-01 +2.6764e+00 -1.6263e+00
169 0 +5.874993208e+01 +1.000419932e+03 +1.000419932e+03 +3.4053e-01 -2.5717e+00 +2.2673e+00 +1.6861e+00 -2.8186e+00
653 0 +5.594166337e+01 +9.976116634e+02 +9.976116634e+02 -1.3773e+00 -2.9396e+00 +9.9894e-01 +2.3432e+00 -2.8938e+00
1830 0 +4.963840129e+01 +9.913084013e+02 +9.913084013e+02 -1.2361e+00 -2.7860e+00 +2.7363e+00 +2.6728e+00 -2.8308e+00
46766 0 +4.842748044e+01 +9.900974804e+02 +9.900974804e+02 -5.1399e-01 -2.6609e+00 +2.8189e+00 +2.9576e+00 -2.8601e+00
102548 0 +4.743350397e+01 +9.891035040e+02 +9.891035040e+02 -2.9604e+00 -2.3769e+00 +2.5341e+00 +2.9674e+00 -2.8499e+00
527549 0 +4.580156090e+01 +9.874715609e+02 +9.874715609e+02 -2.7934e+00 -2.9035e+00 +2.4854e+00 +2.9614e+00 -2.9549e+00
868524 0 +4.561047613e+01 +9.872804761e+02 +9.872804761e+02 -1.9679e+00 -2.9454e+00 +2.8686e+00 +2.8796e+00 -2.9739e+00
1693709 0 +4.458520412e+01 +9.862552041e+02 +9.862552041e+02 -2.7068e+00 -2.7170e+00 +2.8310e+00 +2.9940e+00 -2.9907e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.745000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.235731161e+02 +8.612311613e+01 +8.612311613e+01 +2.7719e-01 -1.3125e+00 +6.5879e-01 -4.2692e-01 +1.8180e+00
2 0 +8.694878474e+01 +4.949878474e+01 +4.949878474e+01 +2.1471e+00 +2.6328e+00 +8.4058e-01 -1.2550e+00 -4.3269e-01
12 0 +7.448919378e+01 +3.703919378e+01 +3.703919378e+01 -2.3642e+00 +4.0286e-01 +1.2170e+00 -1.5847e+00 -2.2218e+00
18 0 +6.935852019e+01 +3.190852019e+01 +3.190852019e+01 -2.0416e+00 +1.0382e-01 -1.3771e+00 -2.8735e+00 -2.8514e+00
22 0 +6.900197369e+01 +3.155197369e+01 +3.155197369e+01 +5.6826e-01 -1.8807e+00 +2.6420e+00 -1.0697e+00 -2.7224e+00
90 0 +6.209730743e+01 +2.464730743e+01 +2.464730743e+01 +5.9744e-02 +1.0139e+00 +1.4458e+00 -1.9079e+00 -2.8559e+00
213 0 +6.118354611e+01 +2.373354611e+01 +2.373354611e+01 +1.3024e+00 +2.9374e+00 +2.8512e+00 -2.8586e+00 -1.5019e+00
400 0 +5.569554046e+01 +1.824554046e+01 +1.824554046e+01 -7.3554e-01 +4.1359e-01 +2.9207e+00 -2.7239e+00 -2.7571e+00
749 0 +5.478889440e+01 +1.733889440e+01 +1.733889440e+01 +2.3278e+00 +1.2577e+00 +8.2272e-01 -2.9830e+00 -2.9090e+00
1318 0 +5.267889643e+01 +1.522889643e+01 +1.522889643e+01 +9.8282e-02 +2.5552e+00 +1.9538e+00 -2.5978e+00 -2.9712e+00
3184 0 +5.187485867e+01 +1.442485867e+01 +1.442485867e+01 -9.1280e-01 +2.9848e+00 +1.7933e+00 -2.8694e+00 -2.9743e+00
9169 0 +4.936538689e+01 +1.191538689e+01 +1.191538689e+01 +2.2861e-01 +1.4511e+00 +2.9982e+00 -2.9157e+00 -2.9768e+00
11120 0 +4.670802631e+01 +9.258026308e+00 +9.258026308e+00 +1.9356e+00 +2.5530e+00 +2.6937e+00 -2.9417e+00 -2.9576e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.639000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.727381827e+01 +3.088381827e+01 +3.088381827e+01 -8.5985e-01 -2.3577e+00 +1.9737e+00 +2.2608e+00 -7.4070e-01
8 0 +9.692058729e+01 +3.053058729e+01 +3.053058729e+01 +2.3425e+00 +2.3423e+00 +1.5522e+00 -2.0252e+00 -2.5373e+00
10 0 +9.525417126e+01 +2.886417126e+01 +2.886417126e+01 +8.9113e-02 +9.2425e-01 -2.2502e+00 +1.4992e+00 +4.5355e-01
12 0 +8.980137631e+01 +2.341137631e+01 +2.341137631e+01 +7.5528e-01 +3.1002e-01 -2.8969e+00 +1.0002e+00 -3.4373e-01
13 0 +8.800726718e+01 +2.161726718e+01 +2.161726718e+01 +9.7904e-01 +1.7978e+00 +1.5292e+00 +2.9489e+00 -5.8473e-01
18 0 +8.347713458e+01 +1.708713458e+01 +1.708713458e+01 +2.4481e+00 -2.4705e+00 +2.5461e-01 +1.0475e+00 -2.6098e+00
