% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.851261947e+05 +1.851261947e+05 +1.852500247e+05 +1.852500247e+05 +1.8635e-01 -1.6425e+00 +4.1540e+00 +4.7777e+00 +3.4625e+00
2 +7.257135081e+04 +7.257135081e+04 +7.269518081e+04 +7.269518081e+04 +1.1000e+00 +6.3598e-02 +2.8584e+00 +3.9197e+00 +3.0880e+00
3 +5.446485359e+04 +5.446485359e+04 +5.458868359e+04 +5.458868359e+04 -4.4253e+00 +1.4782e+00 +3.4502e+00 +2.9412e+00 -5.8912e-02
6 +4.122040110e+03 +4.122040110e+03 +4.245870110e+03 +4.245870110e+03 +1.3809e+00 -4.7379e+00 -3.3083e-01 -2.3850e-01 +3.5089e+00
21 +1.579285861e+03 +1.579285861e+03 +1.703115861e+03 +1.703115861e+03 +2.7133e+00 +2.9333e-01 -3.4410e+00 -1.8358e+00 +4.2738e+00
31 +1.195732908e+03 +1.195732908e+03 +1.319562908e+03 +1.319562908e+03 +1.3991e+00 -2.1555e+00 -2.0634e+00 -2.9693e+00 +1.7378e+00
554 +9.545436875e+02 +9.545436875e+02 +1.078373688e+03 +1.078373688e+03 +3.7452e+00 -4.1464e+00 +1.3219e+00 -3.2482e+00 +4.1625e+00
616 +5.779864127e+02 +5.779864127e+02 +7.018164127e+02 +7.018164127e+02 +1.0176e+00 -7.9554e-01 -2.3248e-02 -1.6196e+00 +1.3221e+00
684 +5.346706762e+02 +5.346706762e+02 +6.585006762e+02 +6.585006762e+02 +9.5367e-01 +4.6918e-01 -1.2105e+00 -2.7007e-01 +3.1597e+00
727 +4.184354646e+02 +4.184354646e+02 +5.422654646e+02 +5.422654646e+02 +4.2970e-01 -1.7731e+00 -1.4745e+00 -1.4222e+00 +1.0299e+00
803 +3.593373075e+02 +3.593373075e+02 +4.831673075e+02 +4.831673075e+02 -9.9788e-01 -1.4877e+00 -7.4762e-01 -1.2053e+00 +5.6799e-01
1032 +2.804500093e+01 +2.804500093e+01 +1.518750009e+02 +1.518750009e+02 +2.2219e-02 -8.1525e-02 +2.4048e-01 +3.2167e-01 -1.5523e-02
66266 +2.020630037e+01 +2.020630037e+01 +1.440363004e+02 +1.440363004e+02 -2.0748e-01 +7.9424e-01 -1.4329e-01 +5.3533e-01 -1.2767e-01
292589 +1.415802419e+01 +1.415802419e+01 +1.379880242e+02 +1.379880242e+02 -7.2979e-01 +2.6754e-01 -8.6862e-01 +5.7615e-01 -1.4960e-01
682676 +1.347724389e+01 +1.347724389e+01 +1.373072439e+02 +1.373072439e+02 -2.2711e-01 +8.2053e-01 -4.6318e-01 +2.2963e-01 -1.3567e-02
809862 +1.078436441e+01 +1.078436441e+01 +1.346143644e+02 +1.346143644e+02 -3.6530e-01 +4.3626e-01 -8.3470e-01 +7.2222e-02 -2.7645e-02
2267753 +1.001565228e+01 +1.001565228e+01 +1.338456523e+02 +1.338456523e+02 -5.2801e-01 +1.4475e-01 -9.7872e-01 +5.5096e-01 +5.3005e-02
4064193 +9.134398394e+00 +9.134398394e+00 +1.329643984e+02 +1.329643984e+02 +3.5225e+00 -3.5221e+00 +9.0230e-01 -3.0759e+00 +3.1058e+00
8283629 +7.450262659e+00 +7.450262659e+00 +1.312802627e+02 +1.312802627e+02 +2.2147e-01 -1.7993e-01 +5.4615e-01 +3.5187e-02 -2.9258e-02
11364046 +4.037493114e+00 +4.037493114e+00 +1.278674931e+02 +1.278674931e+02 +3.6301e-03 +6.6572e-01 -8.4669e-02 +2.4478e-01 -1.2004e-01
20482051 +2.322892247e+00 +2.322892247e+00 +1.261528922e+02 +1.261528922e+02 +1.4324e+00 -1.7027e+00 +9.7386e-01 -1.0887e+00 +1.1929e+00
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.135943939e+04 +6.135943939e+04 +6.140694939e+04 +6.140694939e+04 +1.7097e+00 +1.7852e+00 -2.3608e+00 -2.1243e+00 -4.7759e+00
4 +1.657828632e+04 +1.657828632e+04 +1.662579632e+04 +1.662579632e+04 +4.8609e+00 +2.7930e-01 -1.8211e+00 -1.3075e+00 -2.9428e+00
12 +3.240163257e+03 +3.240163257e+03 +3.287673257e+03 +3.287673257e+03 -1.0565e-01 +1.0864e+00 -2.2721e+00 -5.9223e-01 +1.3086e+00
13 +2.176274452e+03 +2.176274452e+03 +2.223784452e+03 +2.223784452e+03 +2.1232e+00 +3.6852e-01 -1.4612e+00 +3.7537e+00 -3.8328e-01
35 +1.426950331e+03 +1.426950331e+03 +1.474460331e+03 +1.474460331e+03 -2.7480e+00 -2.8875e+00 -7.9593e-02 +8.3517e-01 +2.8971e-01
106 +1.179228962e+03 +1.179228962e+03 +1.226738962e+03 +1.226738962e+03 +1.6027e+00 +2.5047e+00 -5.5717e-01 +1.2754e+00 +7.1415e-01
366 +9.597319080e+02 +9.597319080e+02 +1.007241908e+03 +1.007241908e+03 +3.8051e+00 -5.6346e-01 -1.2623e+00 +8.1832e-01 -1.2284e+00
421 +4.957145408e+02 +4.957145408e+02 +5.432245408e+02 +5.432245408e+02 -1.4622e+00 -1.6535e+00 +5.0294e-01 +1.0104e+00 -1.5220e+00
654 +3.231228703e+02 +3.231228703e+02 +3.706328703e+02 +3.706328703e+02 -1.8952e-01 +4.5945e-01 -4.2901e-01 -9.1723e-01 +5.0861e-01
680 +2.884182242e+02 +2.884182242e+02 +3.359282242e+02 +3.359282242e+02 +1.2739e+00 -1.5357e-01 +1.0558e+00 -6.9666e-01 +2.3243e-02
7073 +1.916510423e+02 +1.916510423e+02 +2.391610423e+02 +2.391610423e+02 +2.4133e+00 +1.5119e+00 +7.6924e-01 -6.5686e-01 -1.7315e+00
7133 +9.198719336e+01 +9.198719336e+01 +1.394971934e+02 +1.394971934e+02 -1.1700e+00 +1.6364e-01 +7.2042e-01 +5.2652e-01 +1.9031e-01
23430 +5.122693146e+01 +5.122693146e+01 +9.873693146e+01 +9.873693146e+01 +1.9867e+00 +1.2548e+00 -9.0961e-01 -8.2065e-01 +4.9852e-03
54389 +1.531111453e+01 +1.531111453e+01 +6.282111453e+01 +6.282111453e+01 +1.9590e-01 +2.2225e-01 -3.8195e-01 -3.2445e-01 +2.0358e-01
764185 +9.384875173e+00 +9.384875173e+00 +5.689487517e+01 +5.689487517e+01 -8.0620e-01 +2.6874e-01 +2.7658e-01 +2.4067e-01 +8.0642e-03
2576190 +7.929985322e+00 +7.929985322e+00 +5.543998532e+01 +5.543998532e+01 +1.7612e-01 +4.1845e-01 -6.5142e-01 -2.8177e-01 +1.7613e-01
3553895 +7.360015648e+00 +7.360015648e+00 +5.487001565e+01 +5.487001565e+01 -1.8734e-01 -7.1308e-01 +4.8006e-01 +6.5534e-01 -3.2548e-01
7582796 +2.410830548e+00 +2.410830548e+00 +4.992083055e+01 +4.992083055e+01 -5.2515e-01 +1.1378e-01 -4.4682e-02 +9.3655e-03 +8.4369e-02
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.619346774e+03 +4.619346774e+03 +4.674686774e+03 +4.674686774e+03 +2.2694e+00 -3.5967e+00 -2.6753e+00 -2.2584e+00 +2.2678e+00
